gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,heraldkills,oppheraldkills,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
1286682,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286682?gameHash=bfdc532e8c16f906,LCK,2020-1,43889.18913,4.3,1,10.03,8,Red,Middle,Dove,Sandbox Gaming,Syndra,Rek'Sai,Aphelios,Senna,Lucian,Viktor,30.63333333,0,0,1,0,0,5,0,0,0,0,0,0,0,19.41943333,0,0,0.163220892,0,6.88255,0,4,0,0,0,0,0,0,0,0,0,2,0,15.2949,0,0,0,11,0,29.3719,0,1,8226,268.531012,0.310731689,0.260348797,14,0.457018498,0.133333333,4,0.130576714,4,6, , ,9680,184.5989119,9585,-0.10056973,227,15,12,0,7.899891186,3113,3253,-140,4780,5081,-301,4408,4876,-468,78,85,-7,126,144,-18
1286682,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286682?gameHash=bfdc532e8c16f906,LCK,2020-1,43889.18913,4.3,1,10.03,9,Red,ADC,Leo,Sandbox Gaming,Miss Fortune,Rek'Sai,Aphelios,Senna,Lucian,Viktor,30.63333333,0,0,1,0,0,5,0,0,0,0,0,0,1,19.41943333,0,0.097932535,0.163220892,0,6.88255,0,4,0,0,0,0,0,0,0,0,0,2,0,15.2949,0,0,0,11,0,29.3719,0,1,4999,163.1882481,0.188833906,0.297779046,10,0.326441785,0.095238095,12,0.391730141,2,3, , ,10493,211.1386289,10425,-0.163642769,286,8,8,0,9.597388466,2891,3363,-472,4685,5240,-555,2999,3157,-158,69,88,-19,131,144,-13
1286682,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286682?gameHash=bfdc532e8c16f906,LCK,2020-1,43889.18913,4.3,1,10.03,10,Red,Support,GorillA,Sandbox Gaming,Thresh,Rek'Sai,Aphelios,Senna,Lucian,Viktor,30.63333333,0,0,1,0,0,5,0,0,0,0,0,0,0,19.41943333,0,0,0.163220892,0,6.88255,0,4,0,0,0,0,0,0,0,0,0,2,0,15.2949,0,0,0,11,0,29.3719,0,1,1148,37.47551687,0.043364938,0.078860426,52,1.69749728,0.495238095,11,0.359085963,17,17, , ,5738,55.91556039,5425,-0.258426966,34,0,0,0,1.109902067,2072,2113,-41,2977,3090,-113,2180,2354,-174,16,13,3,23,20,3
1286682,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286682?gameHash=bfdc532e8c16f906,LCK,2020-1,43889.18913,4.3,1,10.03,100,Blue,Team,Team,T1, ,Elise,Trundle,Ornn,Ryze,Nautilus,30.63333333,1,5,0,16,5,0, , , , ,1,1,0,19.41943333,0.163220892,0,0.163220892,1,6.88255,4,0,4,0,1,0,2,1,0,0,2,0,1,15.2949,1,1,11,0,1,29.3719,1,0,55654,1816.779108, , ,108,3.525571273,1,61,1.991294886,42,47,0.744680851,0.448275862,56160,1176.313384,51426,0.245162135,883,240,112,59,36.6594124,15010,13969,1041,23035,21239,1796,18486,16797,1689,337,293,44,542,479,63
1286682,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286682?gameHash=bfdc532e8c16f906,LCK,2020-1,43889.18913,4.3,1,10.03,200,Red,Team,Team,Sandbox Gaming, ,Rek'Sai,Aphelios,Senna,Lucian,Viktor,30.63333333,0,0,5,0,0,5, , , , ,0,0,1,19.41943333,0,0.163220892,0.163220892,0,6.88255,0,4,0,4,0,0,0,0,0,0,0,2,0,15.2949,0,0,0,11,0,29.3719,0,1,26473,864.1893362, , ,105,3.427638738,1,45,1.46898803,36,40,0.425531915,0.409836066,41846,709.0446137,40195,-0.245162135,782,132,101,4,29.83677911,13969,15010,-1041,21239,23035,-1796,16797,18486,-1689,293,337,-44,479,542,-63
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,1,Blue,Top,Summit,Sandbox Gaming,Soraka,Senna,Ezreal,LeBlanc,Kalista,Xayah,29.73333333,0,0,4,2,3,14,0,0,0,0,0,0,0,7.77505,0,0.100896861,0.571748879,0,6.336616667,1,3,0,0,0,0,0,0,0,0,2,0,1,12.07686667,1,1,3,11,0,21.90375,0,2,12137,408.1950673,0.310028609,0.141466814,14,0.470852018,0.142857143,6,0.201793722,5,5, , ,7853,132.4452915,7410,-0.473581213,174,4,0,0,5.986547085,2958,3110,-152,4184,4999,-815,4130,4801,-671,75,83,-8,103,131,-28
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,2,Blue,Jungle,OnFleek,Sandbox Gaming,Jarvan IV,Senna,Ezreal,LeBlanc,Kalista,Xayah,29.73333333,0,0,3,3,3,14,0,0,0,0,0,1,0,7.77505,0,0.033632287,0.571748879,1,6.336616667,1,3,1,3,0,0,0,1,0,0,2,0,1,12.07686667,1,1,3,11,0,21.90375,0,2,2553,85.8632287,0.065214059,0.180910436,10,0.33632287,0.102040816,21,0.706278027,9,11, , ,8951,169.3735426,8795,0.088453547,41,140,100,4,6.087443946,3295,3290,5,5317,4587,730,3593,3502,91,72,65,7,111,94,17
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,3,Blue,Middle,Dove,Sandbox Gaming,Ekko,Senna,Ezreal,LeBlanc,Kalista,Xayah,29.73333333,0,1,1,1,3,14,0,0,0,0,0,0,0,7.77505,0.033632287,0.100896861,0.571748879,0,6.336616667,1,3,0,0,0,0,0,0,0,0,2,0,1,12.07686667,1,1,3,11,0,21.90375,0,2,9608,323.1390135,0.245427608,0.295505295,11,0.369955157,0.112244898,8,0.269058296,5,5, , ,12141,276.6605381,11225,-0.181081629,279,16,8,0,9.921524664,3548,3678,-130,5590,5909,-319,5199,5239,-40,97,93,4,156,152,4
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,4,Blue,ADC,Leo,Sandbox Gaming,Miss Fortune,Senna,Ezreal,LeBlanc,Kalista,Xayah,29.73333333,0,0,2,3,3,14,0,0,0,0,0,1,0,7.77505,0,0.201793722,0.571748879,0,6.336616667,1,3,0,0,0,0,0,0,0,0,2,0,1,12.07686667,1,1,3,11,0,21.90375,0,2,11631,391.17713,0.2971033,0.276070869,14,0.470852018,0.142857143,16,0.538116592,5,5, , ,11600,258.4654709,10425,-0.150776053,291,16,16,0,10.32511211,3344,3209,135,5721,5505,216,3001,2965,36,93,82,11,147,144,3
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,5,Blue,Support,GorillA,Sandbox Gaming,Nautilus,Senna,Ezreal,LeBlanc,Kalista,Xayah,29.73333333,0,2,4,1,3,14,0,0,0,0,1,0,0,7.77505,0.067264574,0.033632287,0.571748879,0,6.336616667,1,3,0,0,0,0,0,0,0,0,2,0,1,12.07686667,1,1,3,11,0,21.90375,0,2,3219,108.2623318,0.082226423,0.106046585,49,1.647982063,0.5,5,0.168161435,15,15, , ,6867,99.2838565,7025,0.054844607,29,0,0,0,0.975336323,2449,2043,406,3939,3228,711,3091,2260,831,16,15,1,23,26,-3
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,6,Red,Top,Canna,T1,Sett,Aphelios,Ornn,Olaf,Zoe,Rumble,29.73333333,1,3,0,5,14,3,1,0,0,0,0,0,0,7.77505,0.100896861,0,0.571748879,0,6.336616667,3,1,0,0,0,0,0,0,0,0,0,2,0,12.07686667,0,0,11,3,1,21.90375,2,0,12144,408.4304933,0.200220929,0.239051535,15,0.504484305,0.127118644,7,0.235426009,5,5, , ,13555,324.2165919,12008,0.473581213,243,13,1,9,8.609865471,3110,2958,152,4999,4184,815,4801,4130,671,83,75,8,131,103,28
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,7,Red,Jungle,Cuzz,T1,Gragas,Aphelios,Ornn,Olaf,Zoe,Rumble,29.73333333,1,1,0,11,14,3,0,0,0,0,0,0,0,7.77505,0.033632287,0,0.571748879,0,6.336616667,3,1,3,1,1,0,2,0,0,0,0,2,0,12.07686667,0,0,11,3,1,21.90375,2,0,10486,352.6681614,0.1728851,0.143679295,31,1.042600897,0.262711864,13,0.437219731,8,8, , ,9709,194.8668161,8050,-0.088453547,15,142,106,5,5.280269058,3290,3295,-5,4587,5317,-730,3502,3593,-91,65,72,-7,94,111,-17
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,8,Red,Middle,Faker,T1,Azir,Aphelios,Ornn,Olaf,Zoe,Rumble,29.73333333,1,3,1,8,14,3,0,0,0,0,0,0,0,7.77505,0.100896861,0.033632287,0.571748879,0,6.336616667,3,1,0,0,0,0,0,0,0,0,0,2,0,12.07686667,0,0,11,3,1,21.90375,2,0,14501,487.7017937,0.239081332,0.237117308,17,0.571748879,0.144067797,14,0.470852018,8,8, , ,13477,321.5932735,13460,0.181081629,275,22,9,1,9.988789238,3678,3548,130,5909,5590,319,5239,5199,40,93,97,-4,152,156,-4
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,9,Red,ADC,Teddy,T1,Kai'Sa,Aphelios,Ornn,Olaf,Zoe,Rumble,29.73333333,1,6,0,7,14,3,1,1,0,0,0,0,0,7.77505,0.201793722,0,0.571748879,0,6.336616667,3,1,0,0,0,0,0,0,0,0,0,2,0,12.07686667,0,0,11,3,1,21.90375,2,0,21738,731.0986547,0.35839942,0.282869202,10,0.33632287,0.084745763,14,0.470852018,3,3, , ,15322,383.644843,12125,0.150776053,297,43,31,8,11.43497758,3209,3344,-135,5505,5721,-216,2965,3001,-36,82,93,-11,144,147,-3
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,10,Red,Support,Effort,T1,Taric,Aphelios,Ornn,Olaf,Zoe,Rumble,29.73333333,1,1,2,11,14,3,0,0,0,0,0,0,1,7.77505,0.033632287,0.067264574,0.571748879,0,6.336616667,3,1,0,0,0,0,0,0,0,0,0,2,0,12.07686667,0,0,11,3,1,21.90375,2,0,1784,60,0.029413219,0.09728266,45,1.513452915,0.381355932,7,0.235426009,12,12, , ,7838,131.9408072,6650,-0.054844607,33,0,0,0,1.109865471,2043,2449,-406,3228,3939,-711,2260,3091,-831,15,16,-1,26,23,3
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,100,Blue,Team,Team,Sandbox Gaming, ,Senna,Ezreal,LeBlanc,Kalista,Xayah,29.73333333,0,3,14,10,3,14, , , , ,1,1,0,7.77505,0.100896861,0.470852018,0.571748879,1,6.336616667,1,3,1,3,0,0,0,1,0,0,2,0,1,12.07686667,1,1,3,11,0,21.90375,0,2,39148,1316.636771, , ,98,3.295964126,1,56,1.883408072,39,41,0.558139535,0.418181818,47412,936.2286996,44880,-0.152573246,814,176,124,4,33.29596413,15594,15330,264,24751,24228,523,19014,18767,247,353,338,15,540,547,-7
1286736,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1286736?gameHash=466fcd7d38f2f125,LCK,2020-1,43889.28123,4.3,2,10.03,200,Red,Team,Team,T1, ,Aphelios,Ornn,Olaf,Zoe,Rumble,29.73333333,1,14,3,42,14,3, , , , ,0,0,1,7.77505,0.470852018,0.100896861,0.571748879,0,6.336616667,3,1,3,1,1,0,2,0,0,0,0,2,0,12.07686667,0,0,11,3,1,21.90375,2,0,60653,2039.899103, , ,118,3.968609865,1,55,1.849775785,36,36,0.714285714,0.408163265,59901,1356.262332,52293,0.152573246,863,220,147,23,36.42376682,15330,15594,-264,24228,24751,-523,18767,19014,-247,338,353,-15,547,540,7
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,1,Blue,Top,Finn,Rogue,Kled,Gangplank,Rakan,Nautilus,Yuumi,Sejuani,34.56666667,1,2,0,13,16,2,0,0,0,0,1,0,0,3.647183333,0.057859209,0,0.520732883,0,11.30431667,3,1,1,0,0,0,1,0,0,0,2,0,1,10.93693333,1,1,10,2,1,31.11425,1,0,18595,537.9459981,0.272119296,0.256485283,14,0.405014465,0.144329897,3,0.086788814,2,2, , ,14864,299.6366442,13175,0.300807684,248,34,17,8,8.158148505,3896,2616,1280,5940,4282,1658,5089,4099,990,80,55,25,121,112,9
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,2,Blue,Jungle,Inspired,Rogue,Lee Sin,Gangplank,Rakan,Nautilus,Yuumi,Sejuani,34.56666667,1,2,0,9,16,2,0,0,0,0,0,0,0,3.647183333,0.057859209,0,0.520732883,1,11.30431667,3,1,2,1,0,1,1,0,0,0,2,0,1,10.93693333,1,1,10,2,1,31.11425,1,0,9241,267.3384764,0.135232827,0.182269416,20,0.578592093,0.206185567,13,0.37608486,9,10, , ,11867,212.9346191,10525,0.284938942,31,170,118,4,5.81485053,2884,2983,-99,4803,4281,522,3027,3104,-77,54,62,-8,90,89,1
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,3,Blue,Middle,Larssen,Rogue,Ekko,Gangplank,Rakan,Nautilus,Yuumi,Sejuani,34.56666667,1,8,1,3,16,2,2,0,0,0,0,0,0,3.647183333,0.231436837,0.028929605,0.520732883,0,11.30431667,3,1,0,0,0,0,0,0,0,0,2,0,1,10.93693333,1,1,10,2,1,31.11425,1,0,17913,518.2160077,0.262138906,0.281347723,11,0.318225651,0.113402062,5,0.144648023,5,5, , ,15868,328.6819672,13525,0.057034221,299,35,31,4,9.662487946,3590,3334,256,5675,5187,488,4808,4673,135,89,91,-2,153,147,6
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,4,Blue,ADC,Hans Sama,Rogue,Senna,Gangplank,Rakan,Nautilus,Yuumi,Sejuani,34.56666667,1,2,1,8,16,2,0,0,0,0,0,0,0,3.647183333,0.057859209,0.028929605,0.520732883,0,11.30431667,3,1,0,0,0,0,0,0,0,0,2,0,1,10.93693333,1,1,10,2,1,31.11425,1,0,15020,434.5226615,0.219802734,0.130489176,37,1.070395371,0.381443299,21,0.607521697,7,7, , ,9776,152.4428158,8175,-0.350567465,95,5,4,0,2.892960463,2112,3117,-1005,3136,4832,-1696,2840,3080,-240,2,78,-76,9,128,-119
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,5,Blue,Support,VandeR,Rogue,Tahm Kench,Gangplank,Rakan,Nautilus,Yuumi,Sejuani,34.56666667,1,2,0,8,16,2,0,0,0,0,0,0,0,3.647183333,0.057859209,0,0.520732883,0,11.30431667,3,1,0,0,0,0,0,0,0,0,2,0,1,10.93693333,1,1,10,2,1,31.11425,1,0,7565,218.852459,0.110706237,0.149408403,15,0.433944069,0.154639175,2,0.057859209,7,9, , ,10540,174.5450338,9600,0.418897638,167,4,4,0,4.946962392,3068,2106,962,4311,3126,1185,3183,2725,458,75,7,68,102,14,88
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,6,Red,Top,Expect,Excel Esports,Aatrox,Syndra,Aphelios,Ornn,LeBlanc,Tristana,34.56666667,0,0,8,0,2,16,0,0,0,0,0,0,1,3.647183333,0,0.057859209,0.520732883,0,11.30431667,1,3,0,1,0,0,0,0,0,0,0,2,0,10.93693333,0,0,2,10,0,31.11425,0,1,12616,364.975892,0.183671092,0.193017471,16,0.462873674,0.140350877,7,0.202507232,5,6, , ,9814,153.5421408,9730,-0.300807684,233,8,8,0,6.972034716,2616,3896,-1280,4282,5940,-1658,4099,5089,-990,55,80,-25,112,121,-9
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,7,Red,Jungle,Caedrel,Excel Esports,Zac,Syndra,Aphelios,Ornn,LeBlanc,Tristana,34.56666667,0,0,3,0,2,16,0,0,0,0,0,0,0,3.647183333,0,0.057859209,0.520732883,0,11.30431667,1,3,1,2,0,0,0,1,0,0,0,2,0,10.93693333,0,0,2,10,0,31.11425,0,1,4688,135.6219865,0.068250641,0.140503033,15,0.433944069,0.131578947,10,0.289296046,14,14, , ,8370,111.7677917,7900,-0.284938942,25,130,98,5,4.484088717,2983,2884,99,4281,4803,-522,3104,3027,77,62,54,8,89,90,-1
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,8,Red,Middle,Mickey,Excel Esports,Azir,Syndra,Aphelios,Ornn,LeBlanc,Tristana,34.56666667,0,1,1,0,2,16,0,0,0,0,0,0,0,3.647183333,0.028929605,0.231436837,0.520732883,0,11.30431667,1,3,0,0,0,0,0,0,0,0,0,2,0,10.93693333,0,0,2,10,0,31.11425,0,1,22257,643.8862102,0.324030398,0.296991694,17,0.491803279,0.149122807,9,0.260366442,6,7, , ,12673,236.2518804,12775,-0.057034221,307,30,21,0,9.74927676,3334,3590,-256,5187,5675,-488,4673,4808,-135,91,89,2,147,153,-6
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,9,Red,ADC,Patrik,Excel Esports,Ezreal,Syndra,Aphelios,Ornn,LeBlanc,Tristana,34.56666667,0,1,2,0,2,16,0,0,0,0,0,0,0,3.647183333,0.028929605,0.057859209,0.520732883,0,11.30431667,1,3,0,0,0,0,0,0,0,0,0,2,0,10.93693333,0,0,2,10,0,31.11425,0,1,21496,621.8707811,0.312951316,0.299464673,15,0.433944069,0.131578947,6,0.173577628,6,6, , ,12741,238.2190935,11650,0.350567465,265,32,29,0,8.592092575,3117,2112,1005,4832,3136,1696,3080,2840,240,78,2,76,128,9,119
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,10,Red,Support,Tore,Excel Esports,Karma,Syndra,Aphelios,Ornn,LeBlanc,Tristana,34.56666667,0,0,2,0,2,16,0,0,0,0,0,0,0,3.647183333,0,0.057859209,0.520732883,0,11.30431667,1,3,0,0,0,0,0,0,0,0,0,2,0,10.93693333,0,0,2,10,0,31.11425,0,1,7631,220.7618129,0.111096553,0.07002313,51,1.475409836,0.447368421,13,0.37608486,13,13, , ,6432,55.70221794,6275,-0.418897638,21,0,0,0,0.607521697,2106,3068,-962,3126,4311,-1185,2725,3183,-458,7,75,-68,14,102,-88
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,100,Blue,Team,Team,Rogue, ,Gangplank,Rakan,Nautilus,Yuumi,Sejuani,34.56666667,1,16,2,41,16,2, , , , ,1,0,0,3.647183333,0.462873674,0.057859209,0.520732883,1,11.30431667,3,1,3,1,0,1,2,0,0,0,2,0,1,10.93693333,1,1,10,2,1,31.11425,1,0,68334,1976.875603, , ,97,2.806171649,1,44,1.272902604,30,33,0.680851064,0.179104478,62915,1168.24108,55000,0.129100939,840,248,174,16,31.47540984,15550,14156,1394,23865,21708,2157,18947,17681,1266,300,293,7,475,490,-15
1160095,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160095?gameHash=f3f2e1848e4c2216,LEC,2020-1,43889.46963,6,1,10.04,200,Red,Team,Team,Excel Esports, ,Syndra,Aphelios,Ornn,LeBlanc,Tristana,34.56666667,0,2,16,0,2,16, , , , ,0,0,1,3.647183333,0.057859209,0.462873674,0.520732883,0,11.30431667,1,3,1,3,0,0,0,1,0,0,0,2,0,10.93693333,0,0,2,10,0,31.11425,0,1,68688,1987.116683, , ,114,3.297974928,1,45,1.301832208,44,46,0.571428571,0.381818182,50030,795.4831244,48330,-0.129100939,851,200,156,5,30.40501446,14156,15550,-1394,21708,23865,-2157,17681,18947,-1266,293,300,-7,490,475,15
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,1,Blue,Top,Cabochard,Vitality,Gangplank,LeBlanc,Sett,Syndra,Diana,Vladimir,31.51666667,0,2,4,4,7,17,0,0,0,0,1,0,0,8.1572,0.063458488,0,0.761501851,0,6.5435,0,5,0,0,0,0,0,0,0,0,1,1,1,12.98555,1,0,3,10,0,28.73045,0,1,17522,555.9598096,0.344955212,0.278103086,15,0.475938657,0.157894737,3,0.095187731,5,6, , ,12382,261.726917,12633,0.331026847,249,8,5,0,8.154415653,3558,2551,1007,5935,4296,1639,4520,4288,232,83,48,35,125,85,40
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,2,Blue,Jungle,Skeanz,Vitality,Sejuani,LeBlanc,Sett,Syndra,Diana,Vladimir,31.51666667,0,1,2,5,7,17,0,0,0,0,0,1,0,8.1572,0.031729244,0.158646219,0.761501851,0,6.5435,0,5,0,4,0,0,0,0,0,1,1,1,1,12.98555,1,0,3,10,0,28.73045,0,1,2806,89.03225806,0.055241658,0.156359909,9,0.285563194,0.094736842,10,0.317292438,7,9, , ,8771,147.1526177,8325,-0.094420601,22,129,87,13,4.791115812,3191,3100,91,4689,5334,-645,3385,3233,152,62,56,6,91,91,0
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,3,Blue,Middle,Saken,Vitality,Ziggs,LeBlanc,Sett,Syndra,Diana,Vladimir,31.51666667,0,1,4,2,7,17,0,0,0,0,0,1,0,8.1572,0.031729244,0.190375463,0.761501851,0,6.5435,0,5,0,0,0,0,0,0,0,0,1,1,1,12.98555,1,0,3,10,0,28.73045,0,1,16332,518.2020095,0.321527709,0.252109181,13,0.412480169,0.136842105,1,0.031729244,3,4, , ,11611,237.26367,12000,-0.100890208,252,16,16,0,8.503437335,3342,3631,-289,6397,6174,223,4594,5231,-637,84,100,-16,137,166,-29
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,4,Blue,ADC,Comp,Vitality,Aphelios,LeBlanc,Sett,Syndra,Diana,Vladimir,31.51666667,0,3,4,1,7,17,0,0,0,0,0,0,0,8.1572,0.095187731,0.126916975,0.761501851,0,6.5435,0,5,0,0,0,0,0,0,0,0,1,1,1,12.98555,1,0,3,10,0,28.73045,0,1,11659,369.9312533,0.229530466,0.23595992,14,0.444209413,0.147368421,21,0.66631412,5,5, , ,11132,222.0653622,11220,-0.105929521,232,6,6,0,7.551560021,3260,3215,45,5581,5154,427,3191,3090,101,88,84,4,141,134,7
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,5,Blue,Support,Steeelback,Vitality,Braum,LeBlanc,Sett,Syndra,Diana,Vladimir,31.51666667,0,0,3,2,7,17,0,0,0,0,0,0,0,8.1572,0,0.063458488,0.761501851,0,6.5435,0,5,0,0,0,0,0,0,0,0,1,1,1,12.98555,1,0,3,10,0,28.73045,0,1,2476,78.56160762,0.048744955,0.077467904,44,1.396086727,0.463157895,12,0.380750925,16,16, , ,6431,72.9061872,5850,-0.174726989,35,0,0,0,1.110523533,2084,2089,-5,3553,3342,211,2597,2536,61,14,12,2,23,20,3
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,6,Red,Top,Orome,MAD Lions,Zac,Ornn,Senna,Pantheon,Lucian,Qiyana,31.51666667,1,0,2,7,17,7,0,0,0,0,0,0,1,8.1572,0,0.063458488,0.761501851,0,6.5435,5,0,0,0,0,0,0,0,0,0,1,1,0,12.98555,0,1,10,3,1,28.73045,1,0,6949,220.4865151,0.135423772,0.148593219,14,0.444209413,0.118644068,12,0.380750925,5,5, , ,9986,185.7036489,9045,-0.331026847,157,16,12,0,5.489159175,2551,3558,-1007,4296,5935,-1639,4288,4520,-232,48,83,-35,85,125,-40
1160112,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/1160112?gameHash=49dfac68030290a3,LEC,2020-1,43889.52991,6,1,10.04,7,Red,Jungle,Shadow,MAD Lions,Lee Sin,Ornn,Senna,Pantheon,Lucian,Qiyana,31.51666667,1,5,3,3,17,7,0,0,0,0,0,0,0,8.1572,0.158646219,0.031729244,0.761501851,1,6.5435,5,0,4,0,1,0,1,2,1,0,1,1,0,12.98555,0,1,10,3,1,28.73045,1,0,8163,259.005817,0.159082494,0.165324288,14,0.444209413,0.118644068,2,0.063458488,5,9, , ,10645,206.6132205,9150,0.094420601,10,138,77,12,4.69592808,3100,3191,-91,5334,4689,645,3233,3385,-152,56,62,-6,91,91,0
