fpts,result,gamelength
22.02,1,36.75
15.34,0,36.75
-0.3599999999999999,0,37.18333333
10.64,1,37.18333333
5.92,0,35.25
21.48,1,35.25
2.06,0,29.1
18.86,1,29.1
10.22,1,38.16666667
0.6600000000000001,0,38.16666667
5.98,0,36.25
16.8,1,36.25
11.88,0,41.1
19.84,1,41.1
15.2,1,25.46666667
9.9,0,25.46666667
15.6,1,31.98333333
7.4,0,31.98333333
21.38,1,38.15
6.9399999999999995,0,38.15
22.66,1,36.66666667
8.82,0,36.66666667
12.24,1,30.86666667
0.17999999999999994,0,30.86666667
0.020000000000000018,0,31.18333333
38.04,1,31.18333333
24.34,0,42.81666667
40.36,1,42.81666667
31.26,1,37.66666667
15.48,0,37.66666667
26.2,1,27.55
4.98,0,27.55
12.22,1,51.66666667
17.48,0,51.66666667
26.32,1,31.11666667
29.18,0,31.11666667
17.94,0,39.1
32.42,1,39.1
3.66,0,33.43333333
17.94,1,33.43333333
6.18,0,32.58333333
14.44,1,32.58333333
20.34,0,36.65
31.2,1,36.65
2.76,0,25.46666667
25.16,1,25.46666667
43.22,1,25.03333333
4.7,0,25.03333333
36.42,1,31.5
6.34,0,31.5
47.8,1,34.53333333
27.96,0,34.53333333
39.3,1,38.35
17.1,0,38.35
18.46,1,35.0
-4.16,0,35.0
32.82,1,26.65
2.14,0,26.65
25.42,1,40.23333333
11.74,0,40.23333333
9.1,0,40.66666667
15.02,1,40.66666667
13.620000000000001,1,31.88333333
2.3200000000000003,0,31.88333333
8.36,0,34.0
16.22,1,34.0
9.14,0,27.11666667
22.14,1,27.11666667
18.02,1,33.4
14.32,0,33.4
9.52,0,31.18333333
15.14,1,31.18333333
18.06,1,23.11666667
11.02,0,23.11666667
12.48,0,43.05
22.66,1,43.05
4.2,0,27.7
19.72,1,27.7
11.82,0,42.2
30.84,1,42.2
35.06,1,28.21666667
3.3200000000000003,0,28.21666667
6.34,0,29.15
29.08,1,29.15
17.62,1,37.3
12.42,0,37.3
7.8,0,42.95
15.22,1,42.95
2.42,0,39.11666667
29.86,1,39.11666667
22.48,1,41.66666667
19.44,0,41.66666667
3.04,0,31.28333333
18.42,1,31.28333333
19.94,1,27.65
0.56,0,27.65
9.68,0,51.18333333
36.2,1,51.18333333
29.44,1,30.88333333
15.84,0,30.88333333
0.3400000000000001,0,30.6
15.1,1,30.6
23.16,1,25.4
0.64,0,25.4
11.48,0,33.53333333
16.76,1,33.53333333
4.94,0,42.13333333
19.38,1,42.13333333
26.98,1,29.41666667
-2.76,0,29.41666667
6.34,0,38.46666667
16.6,1,38.46666667
32.36,1,21.85
-0.16000000000000003,0,21.85
-0.94,0,26.65
29.26,1,26.65
16.58,1,31.76666667
9.28,0,31.76666667
7.9,0,51.1
36.94,1,51.1
21.2,1,28.75
4.0,0,28.75
11.2,1,28.76666667
1.98,0,28.76666667
0.88,0,30.55
7.08,1,30.55
-0.30000000000000004,0,45.35
28.5,1,45.35
9.8,0,45.43333333
12.78,1,45.43333333
17.38,1,35.4
6.86,0,35.4
2.8600000000000003,0,41.43333333
28.46,1,41.43333333
15.68,0,40.61666667
15.98,1,40.61666667
29.06,1,36.68333333
13.82,0,36.68333333
10.56,0,40.48333333
13.08,1,40.48333333
14.3,1,37.03333333
1.8800000000000001,0,37.03333333
2.62,0,35.01666667
27.92,1,35.01666667
41.6,1,33.93333333
12.84,0,33.93333333
4.18,0,24.93333333
11.56,1,24.93333333
9.98,0,37.4
24.44,1,37.4
22.28,0,44.75
13.9,1,44.75
22.92,1,27.46666667
3.08,0,27.46666667
9.58,1,39.01666667
1.04,0,39.01666667
13.24,1,31.96666667
-2.2,0,31.96666667
15.82,1,31.06666667
1.34,0,31.06666667
36.28,1,33.85
6.36,0,33.85
24.94,1,42.36666667
19.42,0,42.36666667
40.52,1,35.61666667
14.54,0,35.61666667
19.56,1,29.66666667
-0.76,0,29.66666667
28.3,1,30.91666667
-5.3,0,30.91666667
5.24,0,29.51666667
18.58,1,29.51666667
32.6,1,29.5
-2.92,0,29.5
27.92,1,32.13333333
3.46,0,32.13333333
41.38,1,30.95
10.08,0,30.95
11.16,0,29.93333333
25.48,1,29.93333333
14.48,1,37.9
0.17999999999999994,0,37.9
19.86,1,38.48333333
7.48,0,38.48333333
33.96,1,46.96666667
2.76,0,46.96666667
27.62,1,41.68333333
4.96,0,41.68333333
13.78,1,31.13333333
17.12,0,31.13333333
-0.8400000000000001,0,29.58333333
16.7,1,29.58333333
14.32,0,32.13333333
42.26,1,32.13333333
-0.56,0,32.65
15.04,1,32.65
-2.08,0,28.41666667
19.14,1,28.41666667
0.88,0,25.13333333
20.34,1,25.13333333
29.6,0,36.46666667
26.94,1,36.46666667
7.98,0,31.3
21.72,1,31.3
14.52,1,46.16666667
5.48,0,46.16666667
8.86,0,36.88333333
15.94,1,36.88333333
16.62,1,33.48333333
3.3200000000000003,0,33.48333333
3.62,0,30.0
31.44,1,30.0
16.08,1,32.21666667
7.3,0,32.21666667
23.14,1,27.45
3.14,0,27.45
12.36,1,30.46666667
7.1,0,30.46666667
34.86,0,33.26666667
24.54,1,33.26666667
-0.54,0,26.91666667
19.0,1,26.91666667
15.3,1,30.91666667
8.66,0,30.91666667
16.32,1,40.66666667
32.78,0,40.66666667
5.26,1,34.5
4.36,0,34.5
12.98,0,37.2
26.34,1,37.2
16.16,0,50.3
6.08,1,50.3
17.32,1,37.56666667
9.54,0,37.56666667
-2.16,0,28.86666667
11.24,1,28.86666667
25.18,1,27.15
-1.4,0,27.15
23.68,1,30.45
0.3400000000000001,0,30.45
13.42,1,42.58333333
7.28,0,42.58333333
7.86,1,41.65
10.4,0,41.65
15.66,1,38.16666667
10.52,0,38.16666667
23.56,1,44.95
7.34,0,44.95
38.4,1,45.7
24.14,0,45.7
3.3,0,37.66666667
41.92,1,37.66666667
11.18,1,27.88333333
2.1,0,27.88333333
9.06,0,30.18333333
41.44,1,30.18333333
21.34,1,31.35
10.74,0,31.35
20.7,0,37.01666667
29.66,1,37.01666667
25.16,1,29.31666667
5.0,0,29.31666667
1.36,0,34.78333333
16.16,1,34.78333333
12.82,1,39.46666667
17.72,0,39.46666667
27.34,1,29.51666667
-1.9,0,29.51666667
4.0600000000000005,0,29.18333333
32.34,1,29.18333333
5.46,0,33.51666667
10.36,1,33.51666667
16.46,1,34.96666667
1.28,0,34.96666667
25.2,1,29.75
0.86,0,29.75
15.96,1,33.83333333
0.17999999999999994,0,33.83333333
9.26,0,27.43333333
33.120000000000005,1,27.43333333
9.52,0,36.63333333
6.98,1,36.63333333
31.08,1,27.68333333
-3.92,0,27.68333333
19.0,1,25.43333333
-1.9,0,25.43333333
-0.19999999999999996,0,22.28333333
31.8,1,22.28333333
13.620000000000001,0,35.15
9.46,1,35.15
1.78,0,22.91666667
18.78,1,22.91666667
0.1200000000000001,0,28.36666667
52.18,1,28.36666667
36.18,1,39.38333333
34.78,0,39.38333333
12.28,0,32.2
15.34,1,32.2
32.0,1,26.71666667
-1.74,0,26.71666667
9.42,0,38.91666667
18.24,1,38.91666667
29.1,1,34.15
7.26,0,34.15
41.56,1,37.76666667
15.58,0,37.76666667
4.58,0,38.05
14.36,1,38.05
3.26,0,28.1
17.26,1,28.1
8.02,0,41.75
37.02,1,41.75
11.46,0,42.16666667
36.34,1,42.16666667
5.26,0,30.58333333
9.14,1,30.58333333
19.74,1,22.18333333
10.7,0,22.18333333
31.56,1,35.0
4.52,0,35.0
20.7,1,31.18333333
3.76,0,31.18333333
32.22,1,41.36666667
14.76,0,41.36666667
23.48,1,31.76666667
10.52,0,31.76666667
21.4,1,31.16666667
6.74,0,31.16666667
10.0,1,33.38333333
0.6400000000000001,0,33.38333333
24.58,1,32.45
3.06,0,32.45
22.6,1,39.86666667
3.2800000000000002,0,39.86666667
22.48,1,39.25
3.8,0,39.25
16.34,0,34.38333333
10.120000000000001,1,34.38333333
9.94,0,38.86666667
31.06,1,38.86666667
10.3,0,37.05
22.76,1,37.05
16.98,1,30.51666667
7.88,0,30.51666667
14.82,1,38.0
4.5,0,38.0
-3.44,0,34.86666667
35.88,1,34.86666667
14.46,0,33.66666667
24.4,1,33.66666667
32.32,1,27.03333333
6.48,0,27.03333333
0.3400000000000001,0,29.23333333
27.14,1,29.23333333
4.86,0,24.66666667
35.04,1,24.66666667
3.7,0,29.25
21.14,1,29.25
25.96,0,39.71666667
37.64,1,39.71666667
6.28,0,29.01666667
26.24,1,29.01666667
27.16,1,31.83333333
4.08,0,31.83333333
-0.98,0,41.21666667
26.6,1,41.21666667
21.58,1,33.35
-3.6799999999999997,0,33.35
7.26,0,36.76666667
41.92,1,36.76666667
6.54,0,38.28333333
15.14,1,38.28333333
25.56,1,40.53333333
5.24,0,40.53333333
9.3,0,54.0
9.02,1,54.0
11.86,0,33.78333333
27.98,1,33.78333333
7.54,0,27.01666667
15.0,1,27.01666667
6.52,0,37.48333333
33.58,1,37.48333333
2.0,0,23.4
29.76,1,23.4
15.620000000000001,1,38.08333333
2.38,0,38.08333333
19.16,1,28.66666667
-0.12,0,28.66666667
13.86,1,31.38333333
4.4,0,31.38333333
15.36,0,33.3
17.2,1,33.3
19.74,1,34.85
12.84,0,34.85
20.0,0,41.16666667
34.6,1,41.16666667
15.62,1,36.0
5.38,0,36.0
1.7,0,35.73333333
22.68,1,35.73333333
11.86,1,36.45
2.64,0,36.45
17.88,0,30.18333333
8.24,1,30.18333333
24.62,1,39.35
20.36,0,39.35
35.3,1,33.7
11.26,0,33.7
21.14,1,28.6
5.98,0,28.6
24.28,1,34.53333333
9.08,0,34.53333333
17.86,1,33.73333333
13.52,0,33.73333333
10.42,0,36.23333333
16.4,1,36.23333333
3.26,0,29.65
24.06,1,29.65
26.32,1,30.06666667
13.8,0,30.06666667
-0.07999999999999996,0,27.9
19.0,1,27.9
7.12,0,24.66666667
23.5,1,24.66666667
15.22,1,27.96666667
2.0,0,27.96666667
38.58,1,37.26666667
1.28,0,37.26666667
38.58,1,25.26666667
4.02,0,25.26666667
11.86,1,42.18333333
15.82,0,42.18333333
24.92,1,29.66666667
4.38,0,29.66666667
10.14,1,32.63333333
6.36,0,32.63333333
38.74,1,34.61666667
0.32000000000000006,0,34.61666667
36.22,1,31.91666667
6.36,0,31.91666667
22.78,1,42.8
1.04,0,42.8
12.26,0,29.73333333
29.2,1,29.73333333
6.62,0,40.75
25.62,1,40.75
32.16,1,39.6
29.78,0,39.6
22.52,1,48.08333333
20.96,0,48.08333333
24.12,1,28.51666667
-0.6599999999999999,0,28.51666667
3.2,0,30.56666667
27.6,1,30.56666667
9.56,0,35.63333333
27.14,1,35.63333333
3.34,0,34.78333333
25.62,1,34.78333333
-0.36,0,20.4
17.58,1,20.4
4.36,0,29.55
18.34,1,29.55
16.06,1,27.21666667
7.0,0,27.21666667
12.9,1,26.46666667
4.18,0,26.46666667
4.46,0,32.0
13.2,1,32.0
19.18,1,25.48333333
5.96,0,25.48333333
5.1,0,25.68333333
24.94,1,25.68333333
18.32,1,31.68333333
4.4399999999999995,0,31.68333333
7.16,0,30.13333333
5.94,1,30.13333333
25.38,1,32.2
6.92,0,32.2
13.82,1,36.66666667
21.06,0,36.66666667
34.02,1,39.86666667
30.38,0,39.86666667
1.98,0,33.2
16.28,1,33.2
27.18,1,27.15
0.040000000000000036,0,27.15
35.36,1,35.35
14.38,0,35.35
22.08,0,37.91666667
34.78,1,37.91666667
2.56,0,33.6
16.22,1,33.6
33.22,1,33.01666667
-1.76,0,33.01666667
9.92,0,39.95
19.88,1,39.95
26.46,1,36.73333333
6.4399999999999995,0,36.73333333
3.2800000000000002,0,39.11666667
32.68,1,39.11666667
5.52,0,33.21666667
24.54,1,33.21666667
29.5,1,34.95
18.52,0,34.95
27.64,1,27.03333333
-0.07999999999999996,0,27.03333333
8.58,0,36.05
13.88,1,36.05
16.12,1,32.5
4.4,0,32.5
13.78,1,34.51666667
11.64,0,34.51666667
31.64,1,36.21666667
5.12,0,36.21666667
12.2,1,36.76666667
17.76,0,36.76666667
31.84,1,31.86666667
5.1,0,31.86666667
19.38,1,37.88333333
42.78,0,37.88333333
6.46,0,29.18333333
28.38,1,29.18333333
6.640000000000001,0,39.0
22.72,1,39.0
-1.94,0,26.23333333
15.32,1,26.23333333
10.32,1,43.51666667
6.4,0,43.51666667
37.6,1,38.76666667
19.86,0,38.76666667
20.42,0,34.16666667
22.36,1,34.16666667
-1.68,0,26.35
32.04,1,26.35
5.4,0,34.88333333
16.38,1,34.88333333
15.92,1,29.78333333
13.22,0,29.78333333
28.52,1,28.0
-2.8200000000000003,0,28.0
6.02,0,28.8
23.18,1,28.8
6.92,0,40.0
13.54,1,40.0
18.78,1,41.25
13.42,0,41.25
26.22,1,27.68333333
-2.82,0,27.68333333
6.38,0,30.73333333
16.18,1,30.73333333
29.44,1,35.96666667
9.08,0,35.96666667
22.42,0,34.56666667
44.6,1,34.56666667
10.28,0,35.98333333
13.08,1,35.98333333
28.64,1,48.25
7.82,0,48.25
16.48,1,39.51666667
17.92,0,39.51666667
6.72,0,30.11666667
23.08,1,30.11666667
21.52,0,39.71666667
6.78,1,39.71666667
12.42,1,40.68333333
26.62,0,40.68333333
20.3,1,27.96666667
-0.7,0,27.96666667
3.34,0,31.93333333
38.34,1,31.93333333
3.56,0,36.81666667
6.68,1,36.81666667
25.28,1,30.7
3.4000000000000004,0,30.7
25.02,1,37.46666667
15.36,0,37.46666667
20.42,1,28.98333333
0.21999999999999997,0,28.98333333
10.6,0,37.93333333
26.9,1,37.93333333
0.98,0,39.6
22.36,1,39.6
18.24,1,28.68333333
4.68,0,28.68333333
16.52,0,40.58333333
17.34,1,40.58333333
39.94,1,36.81666667
10.2,0,36.81666667
9.42,1,30.25
1.4000000000000001,0,30.25
12.3,1,37.05
8.28,0,37.05
6.24,0,29.46666667
16.24,1,29.46666667
19.08,1,24.91666667
5.24,0,24.91666667
6.4,0,33.78333333
20.16,1,33.78333333
4.4399999999999995,0,39.68333333
20.92,1,39.68333333
2.46,0,35.9
27.26,1,35.9
35.46,1,29.51666667
1.42,0,29.51666667
5.38,0,33.01666667
21.16,1,33.01666667
32.08,1,26.05
12.16,0,26.05
29.48,1,35.76666667
20.6,0,35.76666667
31.32,1,38.06666667
12.74,0,38.06666667
44.24,1,31.45
18.16,0,31.45
34.86,1,41.75
7.76,0,41.75
7.72,0,34.1
14.52,1,34.1
20.68,1,35.53333333
11.4,0,35.53333333
31.1,1,32.55
-2.02,0,32.55
1.92,0,36.83333333
22.34,1,36.83333333
31.42,1,37.78333333
23.82,0,37.78333333
7.86,0,24.46666667
28.82,1,24.46666667
24.66,1,36.95
13.58,0,36.95
28.12,0,52.16666667
41.14,1,52.16666667
19.2,1,30.2
8.36,0,30.2
34.74,1,43.55
25.56,0,43.55
26.7,1,40.03333333
8.88,0,40.03333333
6.6,0,37.56666667
16.52,1,37.56666667
21.36,0,39.13333333
30.58,1,39.13333333
9.32,0,40.58333333
36.7,1,40.58333333
1.04,0,23.4
16.22,1,23.4
50.6,1,35.68333333
2.06,0,35.68333333
-0.16000000000000003,0,25.18333333
15.76,1,25.18333333
12.82,0,30.45
11.28,1,30.45
5.14,0,26.91666667
24.22,1,26.91666667
26.1,1,29.28333333
8.7,0,29.28333333
24.38,1,29.15
2.38,0,29.15
7.08,0,26.18333333
2.9,1,26.18333333
19.1,1,34.58333333
4.22,0,34.58333333
28.12,1,28.91666667
4.12,0,28.91666667
6.18,0,21.88333333
36.76,1,21.88333333
27.56,1,41.03333333
16.42,0,41.03333333
10.6,0,46.7
38.66,1,46.7
11.2,1,26.56666667
4.72,0,26.56666667
4.12,0,32.2
14.1,1,32.2
34.82,1,39.15
25.32,0,39.15
5.6,0,32.5
9.68,1,32.5
14.76,1,40.45
22.3,0,40.45
27.56,1,29.58333333
10.16,0,29.58333333
10.32,0,31.28333333
20.26,1,31.28333333
17.48,0,40.06666667
32.8,1,40.06666667
1.54,0,31.93333333
15.82,1,31.93333333
15.56,1,33.8
2.58,0,33.8
17.44,1,28.4
-2.8200000000000003,0,28.4
30.32,1,36.6
10.62,0,36.6
12.68,1,35.95
27.28,0,35.95
12.86,1,36.63333333
8.36,0,36.63333333
12.48,0,45.26666667
20.16,1,45.26666667
-2.94,0,29.4
24.38,1,29.4
14.2,1,29.03333333
7.38,0,29.03333333
7.4,0,33.45
19.66,1,33.45
29.96,1,45.28333333
22.44,0,45.28333333
11.16,1,30.26666667
6.42,0,30.26666667
17.76,1,37.11666667
14.36,0,37.11666667
1.6600000000000001,0,32.3
32.120000000000005,1,32.3
5.4,0,27.93333333
24.84,1,27.93333333
10.54,0,41.58333333
36.96,1,41.58333333
6.02,0,33.58333333
26.42,1,33.58333333
8.36,1,34.45
8.28,0,34.45
17.62,0,43.4
24.26,1,43.4
3.76,1,26.91666667
4.12,0,26.91666667
8.22,0,33.1
25.0,1,33.1
33.72,1,42.0
13.82,0,42.0
19.52,1,31.21666667
6.34,0,31.21666667
6.640000000000001,0,41.66666667
37.74,1,41.66666667
27.9,1,29.1
1.98,0,29.1
2.1,0,31.23333333
31.18,1,31.23333333
25.02,0,40.88333333
12.04,1,40.88333333
5.46,0,36.5
29.66,1,36.5
15.18,1,39.36666667
9.52,0,39.36666667
9.08,0,26.43333333
25.14,1,26.43333333
33.94,1,25.03333333
15.22,0,25.03333333
37.2,1,27.0
3.02,0,27.0
17.76,1,23.5
10.92,0,23.5
34.32,1,24.9
2.96,0,24.9
18.76,0,33.86666667
40.0,1,33.86666667
25.62,1,38.33333333
5.28,0,38.33333333
5.72,0,40.63333333
18.4,1,40.63333333
30.44,1,34.65
19.32,0,34.65
10.42,0,33.05
41.5,1,33.05
29.32,1,31.58333333
0.32,0,31.58333333
6.26,0,31.46666667
20.86,1,31.46666667
9.14,1,26.15
-1.26,0,26.15
2.66,0,22.51666667
28.78,1,22.51666667
19.04,1,36.55
0.3800000000000001,0,36.55
37.46,1,33.58333333
9.36,0,33.58333333
28.26,1,40.21666667
29.4,0,40.21666667
2.26,0,27.7
33.760000000000005,1,27.7
12.9,1,48.56666667
35.88,0,48.56666667
27.36,1,31.48333333
1.58,0,31.48333333
34.22,1,25.41666667
7.1,0,25.41666667
3.12,0,26.88333333
13.74,1,26.88333333
9.86,1,27.16666667
5.9,0,27.16666667
25.86,1,43.7
3.56,0,43.7
5.98,0,25.76666667
19.66,1,25.76666667
9.74,0,40.15
30.94,1,40.15
35.08,1,39.25
10.120000000000001,0,39.25
15.7,1,24.05
0.68,0,24.05
16.04,1,31.51666667
4.26,0,31.51666667
10.7,0,38.15
12.22,1,38.15
13.16,0,30.08333333
18.0,1,30.08333333
2.12,0,27.68333333
24.08,1,27.68333333
29.22,1,27.78333333
3.26,0,27.78333333
3.06,0,26.5
31.44,1,26.5
51.14,1,29.4
13.1,0,29.4
37.62,1,39.21666667
20.36,0,39.21666667
17.16,0,45.73333333
24.82,1,45.73333333
17.68,1,37.28333333
6.4399999999999995,0,37.28333333
17.42,1,30.3
-0.72,0,30.3
4.18,0,31.56666667
27.36,1,31.56666667
33.28,1,32.11666667
-4.66,0,32.11666667
25.52,1,36.01666667
11.32,0,36.01666667
26.38,1,34.85
13.48,0,34.85
3.42,0,31.06666667
10.42,1,31.06666667
8.34,0,34.46666667
10.66,1,34.46666667
16.2,0,34.93333333
27.36,1,34.93333333
18.0,1,32.2
13.88,0,32.2
10.44,0,37.1
44.14,1,37.1
7.32,1,25.95
2.2,0,25.95
30.6,1,33.31666667
3.32,0,33.31666667
28.32,1,31.11666667
5.26,0,31.11666667
10.18,0,24.9
43.08,1,24.9
0.62,0,18.51666667
21.68,1,18.51666667
9.38,0,40.15
27.24,1,40.15
27.28,1,34.8
13.74,0,34.8
31.76,1,39.88333333
9.36,0,39.88333333
-1.18,0,25.03333333
24.16,1,25.03333333
9.18,0,45.33333333
25.36,1,45.33333333
7.76,0,38.75
16.38,1,38.75
26.22,1,29.73333333
6.140000000000001,0,29.73333333
16.04,0,30.15
25.04,1,30.15
10.0,0,32.68333333
29.12,1,32.68333333
3.5,0,39.28333333
3.84,1,39.28333333
0.06000000000000005,0,31.75
17.22,1,31.75
23.18,1,30.46666667
3.08,0,30.46666667
19.24,1,39.7
14.56,0,39.7
16.46,1,36.95
-0.41999999999999993,0,36.95
24.34,0,40.13333333
36.52,1,40.13333333
12.120000000000001,0,35.83333333
41.3,1,35.83333333
36.0,1,24.15
4.0,0,24.15
17.9,1,34.98333333
5.78,0,34.98333333
18.8,1,22.05
4.94,0,22.05
10.94,0,45.63333333
35.14,1,45.63333333
14.22,1,47.9
17.04,0,47.9
6.08,0,43.08333333
31.62,1,43.08333333
9.24,0,32.56666667
15.56,1,32.56666667
35.58,1,29.03333333
7.16,0,29.03333333
19.98,1,30.33333333
16.36,0,30.33333333
35.22,1,26.21666667
2.24,0,26.21666667
30.9,1,28.26666667
28.86,0,28.26666667
28.28,1,31.28333333
15.4,0,31.28333333
16.16,0,36.96666667
34.66,1,36.96666667
32.34,1,33.58333333
13.52,0,33.58333333
56.46,1,28.65
7.04,0,28.65
2.16,0,28.43333333
29.36,1,28.43333333
7.2,0,29.13333333
33.4,1,29.13333333
13.52,1,33.41666667
28.42,0,33.41666667
6.24,0,29.63333333
11.6,1,29.63333333
24.64,1,37.7
5.58,0,37.7
17.38,1,32.58333333
6.6,0,32.58333333
30.66,1,38.58333333
7.82,0,38.58333333
44.78,1,33.98333333
11.24,0,33.98333333
3.76,0,36.36666667
44.34,1,36.36666667
24.58,1,30.96666667
1.52,0,30.96666667
12.8,1,38.1
9.82,0,38.1
19.52,1,32.2
13.46,0,32.2
4.76,0,22.76666667
10.82,1,22.76666667
18.38,1,30.41666667
10.28,0,30.41666667
14.36,0,26.41666667
21.18,1,26.41666667
6.18,0,29.95
21.5,1,29.95
32.58,1,38.65
7.9,0,38.65
37.18,1,32.0
16.5,0,32.0
18.12,0,25.55
26.88,1,25.55
17.14,1,29.26666667
2.18,0,29.26666667
21.78,0,41.9
10.0,1,41.9
17.9,1,24.8
2.3,0,24.8
41.44,1,32.01666667
4.32,0,32.01666667
19.64,1,32.36666667
15.58,0,32.36666667
27.0,1,27.1
4.08,0,27.1
12.48,0,32.11666667
33.66,1,32.11666667
5.34,0,28.76666667
8.14,1,28.76666667
12.4,0,29.3
25.48,1,29.3
33.78,1,41.55
12.54,0,41.55
14.3,1,26.65
-1.06,0,26.65
-1.0,0,28.03333333
22.36,1,28.03333333
23.28,0,33.96666667
43.5,1,33.96666667
17.96,1,27.16666667
0.9,0,27.16666667
26.38,1,28.9
-0.14,0,28.9
29.42,1,29.1
6.24,0,29.1
21.3,1,30.2
6.66,0,30.2
21.36,0,44.66666667
33.72,1,44.66666667
11.1,0,33.16666667
38.44,1,33.16666667
9.22,1,28.2
2.42,0,28.2
9.7,0,32.36666667
13.4,1,32.36666667
21.66,1,16.01666667
11.06,0,16.01666667
2.48,0,30.48333333
32.14,1,30.48333333
32.260000000000005,0,44.05
24.18,1,44.05
43.54,1,31.16666667
0.020000000000000018,0,31.16666667
3.4000000000000004,0,34.03333333
19.32,1,34.03333333
2.34,0,35.46666667
24.32,1,35.46666667
27.4,1,27.11666667
7.26,0,27.11666667
23.34,1,30.86666667
4.08,0,30.86666667
2.2199999999999998,0,26.85
18.14,1,26.85
27.26,0,34.08333333
46.24,1,34.08333333
2.16,0,31.18333333
20.34,1,31.18333333
15.5,1,29.45
13.18,0,29.45
5.76,0,26.53333333
39.06,1,26.53333333
21.1,1,29.13333333
2.88,0,29.13333333
17.3,0,32.0
37.42,1,32.0
16.28,1,30.05
25.28,0,30.05
23.32,1,29.98333333
1.18,0,29.98333333
16.68,1,30.78333333
14.28,0,30.78333333
25.26,1,32.16666667
1.06,0,32.16666667
13.16,0,41.08333333
39.46,1,41.08333333
15.86,0,32.7
35.0,1,32.7
15.46,0,33.1
34.38,1,33.1
-0.6799999999999999,0,33.38333333
41.16,1,33.38333333
19.32,1,24.66666667
10.1,0,24.66666667
18.4,1,34.6
0.28,0,34.6
27.08,1,35.0
14.2,0,35.0
27.02,0,30.6
30.16,1,30.6
44.22,1,24.66666667
-6.16,0,24.66666667
1.04,0,27.96666667
13.32,1,27.96666667
21.14,1,18.08333333
1.6400000000000001,0,18.08333333
29.4,1,35.5
15.42,0,35.5
11.34,1,29.7
6.96,0,29.7
18.38,1,31.98333333
0.28,0,31.98333333
1.8,0,38.88333333
16.62,1,38.88333333
22.24,1,28.6
4.3,0,28.6
9.4,0,34.31666667
5.16,1,34.31666667
31.96,1,30.48333333
10.46,0,30.48333333
11.46,1,28.6
15.3,0,28.6
24.38,1,29.08333333
11.36,0,29.08333333
9.18,0,30.5
19.44,1,30.5
2.2800000000000002,0,29.2
38.9,1,29.2
38.56,1,30.56666667
5.3,0,30.56666667
2.1799999999999997,0,31.18333333
32.28,1,31.18333333
15.72,1,41.71666667
27.72,0,41.71666667
1.22,0,33.55
22.04,1,33.55
-1.4,0,33.6
36.34,1,33.6
14.52,1,35.36666667
6.8,0,35.36666667
16.52,1,33.63333333
14.96,0,33.63333333
13.76,0,34.63333333
17.48,1,34.63333333
17.48,1,37.96666667
9.66,0,37.96666667
15.9,1,45.46666667
14.94,0,45.46666667
31.24,1,27.6
9.62,0,27.6
23.240000000000002,1,36.21666667
7.62,0,36.21666667
34.28,1,30.26666667
-1.04,0,30.26666667
6.76,0,24.88333333
10.28,1,24.88333333
13.3,1,29.36666667
0.38,0,29.36666667
23.4,1,31.96666667
3.48,0,31.96666667
22.2,1,36.28333333
9.3,0,36.28333333
19.34,0,36.93333333
26.38,1,36.93333333
9.48,0,36.13333333
40.06,1,36.13333333
21.82,1,35.43333333
11.48,0,35.43333333
5.1,0,31.11666667
12.74,1,31.11666667
20.74,1,22.75
5.18,0,22.75
40.62,1,27.95
1.1400000000000001,0,27.95
9.22,0,28.43333333
26.86,1,28.43333333
26.12,1,31.11666667
0.86,0,31.11666667
33.120000000000005,1,40.98333333
-1.3599999999999999,0,40.98333333
3.24,0,39.43333333
25.42,1,39.43333333
30.12,1,34.05
26.14,0,34.05
12.92,1,28.15
6.28,0,28.15
27.48,0,40.0
18.12,1,40.0
11.34,0,35.43333333
36.4,1,35.43333333
16.78,1,45.85
16.9,0,45.85
32.760000000000005,1,43.78333333
-1.5999999999999999,0,43.78333333
22.52,1,31.4
-1.1600000000000001,0,31.4
9.28,1,32.1
2.08,0,32.1
3.06,0,26.93333333
17.98,1,26.93333333
17.28,1,33.45
0.22,0,33.45
6.1,0,28.0
16.32,1,28.0
12.28,0,50.01666667
20.740000000000002,1,50.01666667
-0.8999999999999999,0,27.46666667
13.36,1,27.46666667
13.42,1,38.71666667
2.54,0,38.71666667
9.76,0,34.35
33.44,1,34.35
33.24,1,27.25
5.16,0,27.25
23.740000000000002,1,40.95
8.68,0,40.95
20.68,1,38.98333333
6.34,0,38.98333333
26.18,1,30.76666667
5.98,0,30.76666667
22.86,1,28.4
10.2,0,28.4
22.22,1,24.11666667
5.94,0,24.11666667
13.22,0,34.98333333
26.28,1,34.98333333
32.22,1,51.3
10.82,0,51.3
31.32,1,29.33333333
5.92,0,29.33333333
15.32,0,35.38333333
24.38,1,35.38333333
19.3,0,33.08333333
10.3,1,33.08333333
22.46,1,30.55
1.46,0,30.55
7.38,0,34.11666667
28.56,1,34.11666667
20.28,0,35.53333333
29.26,1,35.53333333
20.38,1,36.55
-2.54,0,36.55
36.64,1,37.18333333
4.98,0,37.18333333
27.48,0,51.8
32.760000000000005,1,51.8
11.34,0,36.38333333
16.52,1,36.38333333
13.2,0,31.91666667
35.22,1,31.91666667
0.19999999999999996,0,31.06666667
34.06,1,31.06666667
3.54,0,30.98333333
2.3,1,30.98333333
16.9,1,31.8
11.22,0,31.8
0.41999999999999993,0,29.05
