gameid,date,league,split,side,week,side,position,player,team,gamelength,result,k,d,a,teamkills,teamdeaths,cs,fpts
1031395,43666.56323,LEC,2019-2,Red,5,Red,Team,Team,Splyce,33.58333333,0,8,16,18,8,16,1191,5.0
1118548,43666.65097,LCS,2019-2,Blue,7,Blue,Top,Licorice,Cloud9,31.2,1,0,2,10,18,7,273,23.46
1118548,43666.65097,LCS,2019-2,Blue,7,Blue,Jungle,Svenskeren,Cloud9,31.2,1,3,1,12,18,7,247,38.94
1118548,43666.65097,LCS,2019-2,Blue,7,Blue,Middle,Nisqy,Cloud9,31.2,1,6,0,10,18,7,323,44.46
1118548,43666.65097,LCS,2019-2,Blue,7,Blue,ADC,Sneaky,Cloud9,31.2,1,8,2,5,18,7,303,38.06
1118548,43666.65097,LCS,2019-2,Blue,7,Blue,Support,Zeyzal,Cloud9,31.2,1,1,2,14,18,7,63,32.26
1118548,43666.65097,LCS,2019-2,Red,7,Red,Top,FakeGod,100 Thieves,31.2,0,0,5,1,7,18,208,1.16
1118548,43666.65097,LCS,2019-2,Red,7,Red,Jungle,Amazing,100 Thieves,31.2,0,3,5,4,7,18,227,16.54
1118548,43666.65097,LCS,2019-2,Red,7,Red,Middle,Ryu,100 Thieves,31.2,0,2,4,3,7,18,236,12.72
1118548,43666.65097,LCS,2019-2,Red,7,Red,ADC,Bang,100 Thieves,31.2,0,2,1,5,7,18,325,21.5
1118548,43666.65097,LCS,2019-2,Red,7,Red,Support,aphromoo,100 Thieves,31.2,0,0,3,6,7,18,22,9.44
1118548,43666.65097,LCS,2019-2,Blue,7,Blue,Team,Team,Cloud9,31.2,1,18,7,51,18,7,1209,22.0
1118548,43666.65097,LCS,2019-2,Red,7,Red,Team,Team,100 Thieves,31.2,0,7,18,19,7,18,1018,7.0
1118575,43666.69775,LCS,2019-2,Blue,7,Blue,Top,Broken Blade,Team SoloMid,39.51666667,1,2,2,2,8,14,352,15.04
1118575,43666.69775,LCS,2019-2,Blue,7,Blue,Jungle,Akaadian,Team SoloMid,39.51666667,1,1,3,5,8,14,285,15.7
1118575,43666.69775,LCS,2019-2,Blue,7,Blue,Middle,Bjergsen,Team SoloMid,39.51666667,1,2,2,3,8,14,356,17.12
1118575,43666.69775,LCS,2019-2,Blue,7,Blue,ADC,Zven,Team SoloMid,39.51666667,1,3,2,3,8,14,343,19.86
1118575,43666.69775,LCS,2019-2,Blue,7,Blue,Support,Smoothie,Team SoloMid,39.51666667,1,0,5,3,8,14,63,2.26
1118575,43666.69775,LCS,2019-2,Red,7,Red,Top,Hauntzer,Golden Guardians,39.51666667,0,2,2,5,14,8,359,21.18
1118575,43666.69775,LCS,2019-2,Red,7,Red,Jungle,Contractz,Golden Guardians,39.51666667,0,4,3,7,14,8,284,28.68
1118575,43666.69775,LCS,2019-2,Red,7,Red,Middle,Froggen,Golden Guardians,39.51666667,0,3,2,5,14,8,309,23.18
1118575,43666.69775,LCS,2019-2,Red,7,Red,ADC,FBI,Golden Guardians,39.51666667,0,5,0,6,14,8,414,35.28
1118575,43666.69775,LCS,2019-2,Red,7,Red,Support,huhi,Golden Guardians,39.51666667,0,0,1,9,14,8,83,18.66
1118575,43666.69775,LCS,2019-2,Blue,7,Blue,Team,Team,Team SoloMid,39.51666667,1,8,14,16,8,14,1399,21.0
1118575,43666.69775,LCS,2019-2,Red,7,Red,Team,Team,Golden Guardians,39.51666667,0,14,8,32,14,8,1449,17.0
1118603,43666.745839999996,LCS,2019-2,Blue,7,Blue,Top,V1per,FlyQuest,31.53333333,0,1,1,1,4,7,289,9.78
1118603,43666.745839999996,LCS,2019-2,Blue,7,Blue,Jungle,Santorin,FlyQuest,31.53333333,0,2,1,1,4,7,273,12.46
1118603,43666.745839999996,LCS,2019-2,Blue,7,Blue,Middle,Pobelter,FlyQuest,31.53333333,0,0,2,0,4,7,339,4.78
1118603,43666.745839999996,LCS,2019-2,Blue,7,Blue,ADC,WildTurtle,FlyQuest,31.53333333,0,1,3,2,4,7,356,11.12
1118603,43666.745839999996,LCS,2019-2,Blue,7,Blue,Support,Wadid,FlyQuest,31.53333333,0,0,0,2,4,7,12,4.24
1118603,43666.745839999996,LCS,2019-2,Red,7,Red,Top,Ruin,Counter Logic Gaming,31.53333333,1,2,2,2,7,4,361,15.22
1118603,43666.745839999996,LCS,2019-2,Red,7,Red,Jungle,Wiggily,Counter Logic Gaming,31.53333333,1,2,2,4,7,4,232,16.64
1118603,43666.745839999996,LCS,2019-2,Red,7,Red,Middle,PowerOfEvil,Counter Logic Gaming,31.53333333,1,0,0,5,7,4,332,16.64
1118603,43666.745839999996,LCS,2019-2,Red,7,Red,ADC,Stixxay,Counter Logic Gaming,31.53333333,1,1,0,4,7,4,403,19.06
1118603,43666.745839999996,LCS,2019-2,Red,7,Red,Support,Biofrost,Counter Logic Gaming,31.53333333,1,2,0,4,7,4,25,14.5
1118603,43666.745839999996,LCS,2019-2,Blue,7,Blue,Team,Team,FlyQuest,31.53333333,0,4,7,6,4,7,1269,4.0
1118603,43666.745839999996,LCS,2019-2,Red,7,Red,Team,Team,Counter Logic Gaming,31.53333333,1,7,4,19,7,4,1353,18.0
1118618,43666.78503,LCS,2019-2,Blue,7,Blue,Top,Impact,Team Liquid,28.11666667,1,3,2,8,12,4,142,25.84
1118618,43666.78503,LCS,2019-2,Blue,7,Blue,Jungle,Xmithie,Team Liquid,28.11666667,1,0,1,9,12,4,224,21.48
1118618,43666.78503,LCS,2019-2,Blue,7,Blue,Middle,Jensen,Team Liquid,28.11666667,1,4,0,4,12,4,294,25.88
1118618,43666.78503,LCS,2019-2,Blue,7,Blue,ADC,Doublelift,Team Liquid,28.11666667,1,5,1,5,12,4,338,30.76
1118618,43666.78503,LCS,2019-2,Blue,7,Blue,Support,CoreJJ,Team Liquid,28.11666667,1,0,0,11,12,4,9,24.18
1118618,43666.78503,LCS,2019-2,Red,7,Red,Top,Huni,Clutch Gaming,28.11666667,0,0,4,2,4,12,230,4.6
1118618,43666.78503,LCS,2019-2,Red,7,Red,Jungle,Lira,Clutch Gaming,28.11666667,0,2,2,0,4,12,239,8.78
1118618,43666.78503,LCS,2019-2,Red,7,Red,Middle,Damonte,Clutch Gaming,28.11666667,0,2,2,0,4,12,222,8.44
1118618,43666.78503,LCS,2019-2,Red,7,Red,ADC,Cody Sun,Clutch Gaming,28.11666667,0,0,2,0,4,12,238,2.76
1118618,43666.78503,LCS,2019-2,Red,7,Red,Support,Vulcan,Clutch Gaming,28.11666667,0,0,2,2,4,12,14,2.28
1118618,43666.78503,LCS,2019-2,Blue,7,Blue,Team,Team,Team Liquid,28.11666667,1,12,4,37,12,4,1007,18.0
1118618,43666.78503,LCS,2019-2,Red,7,Red,Team,Team,Clutch Gaming,28.11666667,0,4,12,4,4,12,943,7.0
1118628,43666.822,LCS,2019-2,Blue,7,Blue,Top,Lourlo,Echo Fox,23.88333333,0,0,3,0,1,12,178,0.56
1118628,43666.822,LCS,2019-2,Blue,7,Blue,Jungle,MikeYeung,Echo Fox,23.88333333,0,0,3,0,1,12,146,-0.08
1118628,43666.822,LCS,2019-2,Blue,7,Blue,Middle,Fenix,Echo Fox,23.88333333,0,0,3,0,1,12,228,1.56
1118628,43666.822,LCS,2019-2,Blue,7,Blue,ADC,Apollo,Echo Fox,23.88333333,0,0,1,1,1,12,191,4.82
1118628,43666.822,LCS,2019-2,Blue,7,Blue,Support,Hakuho,Echo Fox,23.88333333,0,1,2,0,1,12,6,1.12
1118628,43666.822,LCS,2019-2,Red,7,Red,Top,Dhokla,OpTic Gaming,23.88333333,1,3,0,3,12,1,248,19.96
1118628,43666.822,LCS,2019-2,Red,7,Red,Jungle,Meteos,OpTic Gaming,23.88333333,1,3,0,5,12,1,248,23.96
1118628,43666.822,LCS,2019-2,Red,7,Red,Middle,Crown,OpTic Gaming,23.88333333,1,2,0,7,12,1,228,24.56
1118628,43666.822,LCS,2019-2,Red,7,Red,ADC,Arrow,OpTic Gaming,23.88333333,1,2,1,4,12,1,247,17.94
1118628,43666.822,LCS,2019-2,Red,7,Red,Support,Big,OpTic Gaming,23.88333333,1,2,0,7,12,1,13,20.26
1118628,43666.822,LCS,2019-2,Blue,7,Blue,Team,Team,Echo Fox,23.88333333,0,1,12,1,1,12,749,2.0
1118628,43666.822,LCS,2019-2,Red,7,Red,Team,Team,OpTic Gaming,23.88333333,1,12,1,26,12,1,984,24.0
1129073,43667.570139999996,LCS,2019-2,Blue,7,Blue,Top,Hauntzer,Golden Guardians,27.15,0,1,3,1,5,20,211,6.22
1129073,43667.570139999996,LCS,2019-2,Blue,7,Blue,Jungle,Contractz,Golden Guardians,27.15,0,1,3,0,5,20,251,5.02
1129073,43667.570139999996,LCS,2019-2,Blue,7,Blue,Middle,Froggen,Golden Guardians,27.15,0,1,2,1,5,20,222,7.44
1129073,43667.570139999996,LCS,2019-2,Blue,7,Blue,ADC,FBI,Golden Guardians,27.15,0,1,7,3,5,20,208,6.16
1129073,43667.570139999996,LCS,2019-2,Blue,7,Blue,Support,huhi,Golden Guardians,27.15,0,1,5,2,5,20,52,3.04
1129073,43667.570139999996,LCS,2019-2,Red,7,Red,Top,Impact,Team Liquid,27.15,1,3,0,7,20,5,254,28.08
1129073,43667.570139999996,LCS,2019-2,Red,7,Red,Jungle,Xmithie,Team Liquid,27.15,1,0,2,9,20,5,226,20.52
1129073,43667.570139999996,LCS,2019-2,Red,7,Red,Middle,Jensen,Team Liquid,27.15,1,6,1,6,20,5,220,33.4
1129073,43667.570139999996,LCS,2019-2,Red,7,Red,ADC,Doublelift,Team Liquid,27.15,1,8,1,8,20,5,264,44.28
1129073,43667.570139999996,LCS,2019-2,Red,7,Red,Support,CoreJJ,Team Liquid,27.15,1,3,1,15,20,5,16,40.32
1129073,43667.570139999996,LCS,2019-2,Blue,7,Blue,Team,Team,Golden Guardians,27.15,0,5,20,7,5,20,944,5.0
1129073,43667.570139999996,LCS,2019-2,Red,7,Red,Team,Team,Team Liquid,27.15,1,20,5,45,20,5,980,23.0
1129095,43667.607489999995,LCS,2019-2,Blue,7,Blue,Top,Ruin,Counter Logic Gaming,28.2,1,4,1,1,9,7,289,18.78
1129095,43667.607489999995,LCS,2019-2,Blue,7,Blue,Jungle,Wiggily,Counter Logic Gaming,28.2,1,2,2,5,9,7,231,18.62
1129095,43667.607489999995,LCS,2019-2,Blue,7,Blue,Middle,PowerOfEvil,Counter Logic Gaming,28.2,1,1,0,6,9,7,317,21.34
1129095,43667.607489999995,LCS,2019-2,Blue,7,Blue,ADC,Stixxay,Counter Logic Gaming,28.2,1,0,2,4,9,7,144,8.88
1129095,43667.607489999995,LCS,2019-2,Blue,7,Blue,Support,Biofrost,Counter Logic Gaming,28.2,1,2,2,3,9,7,152,13.04
1129095,43667.607489999995,LCS,2019-2,Red,7,Red,Top,Licorice,Cloud9,28.2,0,3,2,2,7,9,191,14.82
1129095,43667.607489999995,LCS,2019-2,Red,7,Red,Jungle,Svenskeren,Cloud9,28.2,0,2,2,3,7,9,235,14.7
1129095,43667.607489999995,LCS,2019-2,Red,7,Red,Middle,Nisqy,Cloud9,28.2,0,2,2,4,7,9,267,17.34
1129095,43667.607489999995,LCS,2019-2,Red,7,Red,ADC,Sneaky,Cloud9,28.2,0,0,2,5,7,9,288,13.76
1129095,43667.607489999995,LCS,2019-2,Red,7,Red,Support,Zeyzal,Cloud9,28.2,0,0,1,5,7,9,57,10.14
1129095,43667.607489999995,LCS,2019-2,Blue,7,Blue,Team,Team,Counter Logic Gaming,28.2,1,9,7,19,9,7,1133,26.0
1129095,43667.607489999995,LCS,2019-2,Red,7,Red,Team,Team,Cloud9,28.2,0,7,9,19,7,9,1038,5.0
1129117,43667.64683,LCS,2019-2,Blue,7,Blue,Top,Dhokla,OpTic Gaming,31.0,1,5,0,2,13,5,298,24.96
1129117,43667.64683,LCS,2019-2,Blue,7,Blue,Jungle,Meteos,OpTic Gaming,31.0,1,2,1,4,13,5,289,18.78
1129117,43667.64683,LCS,2019-2,Blue,7,Blue,Middle,Crown,OpTic Gaming,31.0,1,2,0,4,13,5,329,20.58
1129117,43667.64683,LCS,2019-2,Blue,7,Blue,ADC,Arrow,OpTic Gaming,31.0,1,2,2,5,13,5,297,19.94
1129117,43667.64683,LCS,2019-2,Blue,7,Blue,Support,Big,OpTic Gaming,31.0,1,2,2,8,13,5,35,20.7
1129117,43667.64683,LCS,2019-2,Red,7,Red,Top,Broken Blade,Team SoloMid,31.0,0,0,3,3,5,13,220,7.4
1129117,43667.64683,LCS,2019-2,Red,7,Red,Jungle,Akaadian,Team SoloMid,31.0,0,1,3,3,5,13,229,10.58
1129117,43667.64683,LCS,2019-2,Red,7,Red,Middle,Bjergsen,Team SoloMid,31.0,0,2,1,1,5,13,303,13.06
1129117,43667.64683,LCS,2019-2,Red,7,Red,ADC,Zven,Team SoloMid,31.0,0,1,4,3,5,13,360,12.2
1129117,43667.64683,LCS,2019-2,Red,7,Red,Support,Smoothie,Team SoloMid,31.0,0,1,2,2,5,13,48,5.96
1129117,43667.64683,LCS,2019-2,Blue,7,Blue,Team,Team,OpTic Gaming,31.0,1,13,5,23,13,5,1248,24.0
1129117,43667.64683,LCS,2019-2,Red,7,Red,Team,Team,Team SoloMid,31.0,0,5,13,12,5,13,1160,0.0
1129131,43667.68826,LCS,2019-2,Blue,7,Blue,Top,Huni,Clutch Gaming,28.46666667,1,3,1,9,19,5,243,30.86
1129131,43667.68826,LCS,2019-2,Blue,7,Blue,Jungle,Lira,Clutch Gaming,28.46666667,1,2,1,13,19,5,247,37.94
1129131,43667.68826,LCS,2019-2,Blue,7,Blue,Middle,Damonte,Clutch Gaming,28.46666667,1,3,2,7,19,5,269,26.38
1129131,43667.68826,LCS,2019-2,Blue,7,Blue,ADC,Cody Sun,Clutch Gaming,28.46666667,1,9,0,4,19,5,303,41.06
1129131,43667.68826,LCS,2019-2,Blue,7,Blue,Support,Vulcan,Clutch Gaming,28.46666667,1,2,1,13,19,5,29,33.58
1129131,43667.68826,LCS,2019-2,Red,7,Red,Top,Lourlo,Echo Fox,28.46666667,0,1,3,2,5,19,220,8.4
1129131,43667.68826,LCS,2019-2,Red,7,Red,Jungle,MikeYeung,Echo Fox,28.46666667,0,0,8,3,5,19,203,2.06
1129131,43667.68826,LCS,2019-2,Red,7,Red,Middle,Fenix,Echo Fox,28.46666667,0,2,2,2,5,19,312,14.24
1129131,43667.68826,LCS,2019-2,Red,7,Red,ADC,Apollo,Echo Fox,28.46666667,0,1,3,3,5,19,264,11.28
1129131,43667.68826,LCS,2019-2,Red,7,Red,Support,Hakuho,Echo Fox,28.46666667,0,1,3,2,5,19,64,5.28
1129131,43667.68826,LCS,2019-2,Blue,7,Blue,Team,Team,Clutch Gaming,28.46666667,1,19,5,46,19,5,1091,28.0
1129131,43667.68826,LCS,2019-2,Red,7,Red,Team,Team,Echo Fox,28.46666667,0,5,19,12,5,19,1063,2.0
1129180,43667.74322,LCS,2019-2,Blue,7,Blue,Top,FakeGod,100 Thieves,28.7,1,2,0,2,10,2,302,16.04
1129180,43667.74322,LCS,2019-2,Blue,7,Blue,Jungle,Amazing,100 Thieves,28.7,1,1,1,6,10,2,242,18.84
1129180,43667.74322,LCS,2019-2,Blue,7,Blue,Middle,Ryu,100 Thieves,28.7,1,5,0,4,10,2,330,29.6
1129180,43667.74322,LCS,2019-2,Blue,7,Blue,ADC,Bang,100 Thieves,28.7,1,1,0,8,10,2,282,24.64
1129180,43667.74322,LCS,2019-2,Blue,7,Blue,Support,aphromoo,100 Thieves,28.7,1,1,1,6,10,2,50,15.0
1129180,43667.74322,LCS,2019-2,Red,7,Red,Top,V1per,FlyQuest,28.7,0,1,2,0,2,10,243,5.86
1129180,43667.74322,LCS,2019-2,Red,7,Red,Jungle,Santorin,FlyQuest,28.7,0,0,2,1,2,10,215,4.3
1129180,43667.74322,LCS,2019-2,Red,7,Red,Middle,Pobelter,FlyQuest,28.7,0,0,1,1,2,10,288,6.76
1129180,43667.74322,LCS,2019-2,Red,7,Red,ADC,WildTurtle,FlyQuest,28.7,0,1,3,0,2,10,240,4.8
1129180,43667.74322,LCS,2019-2,Red,7,Red,Support,Wadid,FlyQuest,28.7,0,0,2,1,2,10,19,0.38
1129180,43667.74322,LCS,2019-2,Blue,7,Blue,Team,Team,100 Thieves,28.7,1,10,2,26,10,2,1206,22.0
1129180,43667.74322,LCS,2019-2,Red,7,Red,Team,Team,FlyQuest,28.7,0,2,10,3,2,10,1005,4.0
980198,43672.43441,LEC,2019-2,Blue,6,Blue,Top,Odoamne,Schalke 04,32.95,1,1,3,3,11,5,233,10.66
980198,43672.43441,LEC,2019-2,Blue,6,Blue,Jungle,Trick,Schalke 04,32.95,1,3,0,7,11,5,257,28.14
980198,43672.43441,LEC,2019-2,Blue,6,Blue,Middle,Abbedagge,Schalke 04,32.95,1,2,0,5,11,5,381,23.62
980198,43672.43441,LEC,2019-2,Blue,6,Blue,ADC,Upset,Schalke 04,32.95,1,5,2,4,11,5,388,28.76
980198,43672.43441,LEC,2019-2,Blue,6,Blue,Support,IgNar,Schalke 04,32.95,1,0,0,8,11,5,15,16.3
980198,43672.43441,LEC,2019-2,Red,6,Red,Top,Sacre,SK Gaming,32.95,0,2,1,1,5,11,294,12.88
980198,43672.43441,LEC,2019-2,Red,6,Red,Jungle,Selfmade,SK Gaming,32.95,0,0,1,3,5,11,231,9.62
980198,43672.43441,LEC,2019-2,Red,6,Red,Middle,Pirean,SK Gaming,32.95,0,2,2,0,5,11,368,11.36
980198,43672.43441,LEC,2019-2,Red,6,Red,ADC,Crownshot,SK Gaming,32.95,0,1,2,2,5,11,359,12.18
980198,43672.43441,LEC,2019-2,Red,6,Red,Support,Dreams,SK Gaming,32.95,0,0,5,2,5,11,12,-0.76
980198,43672.43441,LEC,2019-2,Blue,6,Blue,Team,Team,Schalke 04,32.95,1,11,5,27,11,5,1274,21.0
980198,43672.43441,LEC,2019-2,Red,6,Red,Team,Team,SK Gaming,32.95,0,5,11,8,5,11,1264,11.0
980212,43672.48704,LEC,2019-2,Blue,6,Blue,Top,Profit,Rogue,30.55,0,0,2,4,7,16,220,10.4
980212,43672.48704,LEC,2019-2,Blue,6,Blue,Jungle,Inspired,Rogue,30.55,0,0,4,6,7,16,242,12.84
980212,43672.48704,LEC,2019-2,Blue,6,Blue,Middle,Larssen,Rogue,30.55,0,6,2,0,7,16,282,21.64
980212,43672.48704,LEC,2019-2,Blue,6,Blue,ADC,Woolite,Rogue,30.55,0,0,5,5,7,16,132,7.64
980212,43672.48704,LEC,2019-2,Blue,6,Blue,Support,Vander,Rogue,30.55,0,1,3,5,7,16,139,12.78
980212,43672.48704,LEC,2019-2,Red,6,Red,Top,Expect,Excel Esports,30.55,1,3,1,9,16,7,312,32.24
980212,43672.48704,LEC,2019-2,Red,6,Red,Jungle,Caedrel,Excel Esports,30.55,1,3,1,10,16,7,246,32.92
980212,43672.48704,LEC,2019-2,Red,6,Red,Middle,Mickey,Excel Esports,30.55,1,4,0,6,16,7,288,29.76
980212,43672.48704,LEC,2019-2,Red,6,Red,ADC,Jeskla,Excel Esports,30.55,1,5,2,7,16,7,297,32.94
980212,43672.48704,LEC,2019-2,Red,6,Red,Support,Mystiques,Excel Esports,30.55,1,1,3,8,16,7,68,17.36
980212,43672.48704,LEC,2019-2,Blue,6,Blue,Team,Team,Rogue,30.55,0,7,16,20,7,16,1015,3.0
980212,43672.48704,LEC,2019-2,Red,6,Red,Team,Team,Excel Esports,30.55,1,16,7,40,16,7,1211,22.0
980223,43672.52575,LEC,2019-2,Blue,6,Blue,Top,Dan Dan,Misfits,31.33333333,1,4,1,3,26,13,310,23.2
980223,43672.52575,LEC,2019-2,Blue,6,Blue,Jungle,Kirei,Misfits,31.33333333,1,5,2,8,26,13,259,34.18
980223,43672.52575,LEC,2019-2,Blue,6,Blue,Middle,LIDER,Misfits,31.33333333,1,12,3,7,26,13,288,54.76
980223,43672.52575,LEC,2019-2,Blue,6,Blue,ADC,Neon,Misfits,31.33333333,1,3,3,8,26,13,335,28.7
980223,43672.52575,LEC,2019-2,Blue,6,Blue,Support,H1IVA,Misfits,31.33333333,1,2,4,13,26,13,61,31.22
980223,43672.52575,LEC,2019-2,Red,6,Red,Top,Bwipo,Fnatic,31.33333333,0,2,6,3,13,26,249,10.98
980223,43672.52575,LEC,2019-2,Red,6,Red,Jungle,Broxah,Fnatic,31.33333333,0,1,4,8,13,26,361,22.22
980223,43672.52575,LEC,2019-2,Red,6,Red,Middle,Nemesis,Fnatic,31.33333333,0,2,7,5,13,26,266,14.32
980223,43672.52575,LEC,2019-2,Red,6,Red,ADC,Rekkles,Fnatic,31.33333333,0,3,1,7,13,26,312,28.24
980223,43672.52575,LEC,2019-2,Red,6,Red,Support,Hylissang,Fnatic,31.33333333,0,5,8,2,13,26,66,12.32
980223,43672.52575,LEC,2019-2,Blue,6,Blue,Team,Team,Misfits,31.33333333,1,26,13,39,26,13,1253,19.0
980223,43672.52575,LEC,2019-2,Red,6,Red,Team,Team,Fnatic,31.33333333,0,13,26,25,13,26,1254,5.0
980240,43672.58325,LEC,2019-2,Blue,6,Blue,Top,Vizicsacsi,Splyce,41.88333333,1,6,4,3,19,18,333,26.66
980240,43672.58325,LEC,2019-2,Blue,6,Blue,Jungle,Xerxe,Splyce,41.88333333,1,1,3,7,19,18,202,18.04
980240,43672.58325,LEC,2019-2,Blue,6,Blue,Middle,Humanoid,Splyce,41.88333333,1,1,4,3,19,18,451,14.02
980240,43672.58325,LEC,2019-2,Blue,6,Blue,ADC,Kobbe,Splyce,41.88333333,1,9,1,7,19,18,460,49.2
980240,43672.58325,LEC,2019-2,Blue,6,Blue,Support,Norskeren,Splyce,41.88333333,1,2,6,12,19,18,19,26.38
980240,43672.58325,LEC,2019-2,Red,6,Red,Top,Cabochard,Vitality,41.88333333,0,4,2,8,18,19,330,32.6
980240,43672.58325,LEC,2019-2,Red,6,Red,Jungle,Mowgli,Vitality,41.88333333,0,5,4,7,18,19,288,30.76
980240,43672.58325,LEC,2019-2,Red,6,Red,Middle,Jiizuke,Vitality,41.88333333,0,7,3,4,18,19,432,34.64
980240,43672.58325,LEC,2019-2,Red,6,Red,ADC,Attila,Vitality,41.88333333,0,2,3,5,18,19,378,20.56
980240,43672.58325,LEC,2019-2,Red,6,Red,Support,Jactroll,Vitality,41.88333333,0,0,7,7,18,19,56,8.12
980240,43672.58325,LEC,2019-2,Blue,6,Blue,Team,Team,Splyce,41.88333333,1,19,18,32,19,18,1465,20.0
980240,43672.58325,LEC,2019-2,Red,6,Red,Team,Team,Vitality,41.88333333,0,18,19,31,18,19,1484,27.0
980243,43672.61638,LEC,2019-2,Blue,6,Blue,Top,Wunder,G2 Esports,23.98333333,1,2,1,6,18,5,164,20.28
980243,43672.61638,LEC,2019-2,Blue,6,Blue,Jungle,Jankos,G2 Esports,23.98333333,1,3,0,7,18,5,216,27.32
980243,43672.61638,LEC,2019-2,Blue,6,Blue,Middle,Caps,G2 Esports,23.98333333,1,7,0,7,18,5,240,39.8
980243,43672.61638,LEC,2019-2,Blue,6,Blue,ADC,Perkz,G2 Esports,23.98333333,1,6,2,3,18,5,241,26.82
980243,43672.61638,LEC,2019-2,Blue,6,Blue,Support,Mikyx,G2 Esports,23.98333333,1,0,2,12,18,5,13,24.26
980243,43672.61638,LEC,2019-2,Red,6,Red,Top,Alphari,Origen,23.98333333,0,0,5,2,5,18,182,2.64
980243,43672.61638,LEC,2019-2,Red,6,Red,Jungle,Kold,Origen,23.98333333,0,2,3,2,5,18,179,10.58
980243,43672.61638,LEC,2019-2,Red,6,Red,Middle,Nukeduck,Origen,23.98333333,0,0,4,1,5,18,176,1.52
980243,43672.61638,LEC,2019-2,Red,6,Red,ADC,Patrik,Origen,23.98333333,0,1,2,2,5,18,187,8.74
980243,43672.61638,LEC,2019-2,Red,6,Red,Support,Mithy,Origen,23.98333333,0,2,4,2,5,18,18,6.36
980243,43672.61638,LEC,2019-2,Blue,6,Blue,Team,Team,G2 Esports,23.98333333,1,18,5,35,18,5,874,18.0
980243,43672.61638,LEC,2019-2,Red,6,Red,Team,Team,Origen,23.98333333,0,5,18,9,5,18,742,5.0
990379,43673.40225,LEC,2019-2,Blue,6,Blue,Top,Profit,Rogue,32.21666667,0,1,2,5,12,16,276,16.52
990379,43673.40225,LEC,2019-2,Blue,6,Blue,Jungle,Inspired,Rogue,32.21666667,0,1,4,9,12,16,217,21.34
990379,43673.40225,LEC,2019-2,Blue,6,Blue,Middle,Larssen,Rogue,32.21666667,0,6,3,1,12,16,293,22.86
990379,43673.40225,LEC,2019-2,Blue,6,Blue,ADC,Woolite,Rogue,32.21666667,0,3,3,5,12,16,326,22.52
990379,43673.40225,LEC,2019-2,Blue,6,Blue,Support,Vander,Rogue,32.21666667,0,1,4,6,12,16,57,12.14
990379,43673.40225,LEC,2019-2,Red,6,Red,Top,Cabochard,Vitality,32.21666667,1,3,0,12,16,12,240,39.8
990379,43673.40225,LEC,2019-2,Red,6,Red,Jungle,Mowgli,Vitality,32.21666667,1,1,7,4,16,12,216,8.32
990379,43673.40225,LEC,2019-2,Red,6,Red,Middle,Jiizuke,Vitality,32.21666667,1,5,2,8,16,12,319,35.38
990379,43673.40225,LEC,2019-2,Red,6,Red,ADC,Attila,Vitality,32.21666667,1,7,0,5,16,12,337,37.74
990379,43673.40225,LEC,2019-2,Red,6,Red,Support,Jactroll,Vitality,32.21666667,1,0,3,7,16,12,9,11.18
990379,43673.40225,LEC,2019-2,Blue,6,Blue,Team,Team,Rogue,32.21666667,0,12,16,26,12,16,1169,18.0
990379,43673.40225,LEC,2019-2,Red,6,Red,Team,Team,Vitality,32.21666667,1,16,12,36,16,12,1121,16.0
990415,43673.44427,LEC,2019-2,Blue,6,Blue,Top,Expect,Excel Esports,29.98333333,1,6,1,6,18,5,227,33.54
990415,43673.44427,LEC,2019-2,Blue,6,Blue,Jungle,Caedrel,Excel Esports,29.98333333,1,5,0,10,18,5,226,39.52
990415,43673.44427,LEC,2019-2,Blue,6,Blue,Middle,Mickey,Excel Esports,29.98333333,1,5,3,8,18,5,279,33.58
990415,43673.44427,LEC,2019-2,Blue,6,Blue,ADC,Jeskla,Excel Esports,29.98333333,1,0,1,3,18,5,300,11.0
990415,43673.44427,LEC,2019-2,Blue,6,Blue,Support,Mystiques,Excel Esports,29.98333333,1,2,0,7,18,5,6,20.12
990415,43673.44427,LEC,2019-2,Red,6,Red,Top,Dan Dan,Misfits,29.98333333,0,1,2,2,5,18,310,11.2
990415,43673.44427,LEC,2019-2,Red,6,Red,Jungle,Kirei,Misfits,29.98333333,0,0,6,4,5,18,207,6.14
990415,43673.44427,LEC,2019-2,Red,6,Red,Middle,LIDER,Misfits,29.98333333,0,3,7,0,5,18,212,6.24
990415,43673.44427,LEC,2019-2,Red,6,Red,ADC,Neon,Misfits,29.98333333,0,1,1,0,5,18,315,8.3
990415,43673.44427,LEC,2019-2,Red,6,Red,Support,H1IVA,Misfits,29.98333333,0,0,2,2,5,18,14,2.28
990415,43673.44427,LEC,2019-2,Blue,6,Blue,Team,Team,Excel Esports,29.98333333,1,18,5,34,18,5,1038,27.0
990415,43673.44427,LEC,2019-2,Red,6,Red,Team,Team,Misfits,29.98333333,0,5,18,8,5,18,1058,6.0
990439,43673.48454,LEC,2019-2,Blue,6,Blue,Top,Odoamne,Schalke 04,34.83333333,0,1,4,2,9,15,285,8.7
990439,43673.48454,LEC,2019-2,Blue,6,Blue,Jungle,Trick,Schalke 04,34.83333333,0,0,3,6,9,15,234,13.68
990439,43673.48454,LEC,2019-2,Blue,6,Blue,Middle,Abbedagge,Schalke 04,34.83333333,0,0,5,5,9,15,378,12.56
