fpts,gamelength,result
10.1,30.71666667,1
14.600000000000001,30.71666667,0
15.14,33.05,1
3.34,33.05,0
12.64,35.68333333,0
18.8,35.68333333,1
31.82,24.13333333,1
4.62,24.13333333,0
12.92,41.75,0
35.06,41.75,1
9.74,30.28333333,0
14.98,30.28333333,1
5.04,33.15,0
25.0,33.15,1
22.9,52.06666667,1
18.700000000000003,52.06666667,0
36.62,34.51666667,1
12.940000000000001,34.51666667,0
5.28,45.88333333,0
24.48,45.88333333,1
21.560000000000002,41.0,0
9.600000000000001,41.0,1
16.22,37.08333333,0
22.72,37.08333333,1
30.88,36.28333333,1
3.1400000000000006,36.28333333,0
8.32,32.15,0
23.12,32.15,1
17.34,27.66666667,1
2.8,27.66666667,0
8.86,29.86666667,0
27.44,29.86666667,1
16.4,35.38333333,0
42.06,35.38333333,1
6.2,37.15,0
19.759999999999998,37.15,1
26.42,35.7,1
14.0,35.7,0
4.34,33.91666667,0
26.62,33.91666667,1
23.86,45.06666667,0
36.5,45.06666667,1
32.16,31.16666667,1
0.8200000000000003,31.16666667,0
29.72,32.58333333,1
11.34,32.58333333,0
34.6,44.71666667,1
13.02,44.71666667,0
32.02,37.1,1
17.32,37.1,0
10.4,26.43333333,1
2.54,26.43333333,0
11.54,29.63333333,0
13.58,29.63333333,1
20.1,45.3,1
14.940000000000001,45.3,0
20.72,29.65,1
4.5,29.65,0
15.36,39.93333333,0
16.82,39.93333333,1
17.58,37.2,1
19.42,37.2,0
14.22,50.38333333,1
11.700000000000001,50.38333333,0
25.72,38.68333333,1
4.26,38.68333333,0
17.84,41.21666667,0
36.480000000000004,41.21666667,1
11.440000000000001,39.95,0
32.42,39.95,1
1.12,27.61666667,0
25.82,27.61666667,1
26.96,29.1,1
8.9,29.1,0
5.6000000000000005,39.31666667,0
17.12,39.31666667,1
11.18,37.68333333,0
31.060000000000002,37.68333333,1
26.4,46.38333333,1
17.54,46.38333333,0
33.74,38.11666667,1
15.5,38.11666667,0
9.64,43.45,0
18.0,43.45,1
18.14,32.05,1
4.34,32.05,0
30.42,41.71666667,1
20.240000000000002,41.71666667,0
21.82,64.95,1
37.84,64.95,0
25.560000000000002,38.58333333,1
15.600000000000001,38.58333333,0
10.879999999999999,35.48333333,0
27.28,35.48333333,1
33.88,46.51666667,1
14.68,46.51666667,0
33.24,42.93333333,1
13.2,42.93333333,0
6.78,48.93333333,0
18.22,48.93333333,1
45.1,32.96666667,1
16.6,32.96666667,0
12.76,29.03333333,0
22.88,29.03333333,1
25.9,26.46666667,1
10.379999999999999,26.46666667,0
7.94,26.46666667,0
29.4,26.46666667,1
18.62,29.05,1
8.08,29.05,0
22.22,19.93333333,1
1.4,19.93333333,0
14.719999999999999,32.0,1
10.600000000000001,32.0,0
15.2,42.28333333,1
14.280000000000001,42.28333333,0
20.18,34.43333333,1
13.92,34.43333333,0
15.26,27.31666667,0
35.26,27.31666667,1
8.84,34.6,0
25.86,34.6,1
5.2,30.1,0
12.4,30.1,1
,38.78333333,0
,38.78333333,1
,29.36666667,1
,29.36666667,0
,34.18333333,1
,34.18333333,0
,36.78333333,1
,36.78333333,0
,32.2,0
,32.2,1
,41.06666667,0
,41.06666667,1
,28.9,1
,28.9,0
,27.38333333,0
,27.38333333,1
,38.46666667,0
,38.46666667,1
,25.85,1
,25.85,0
,31.83333333,0
,31.83333333,1
,38.38333333,1
,38.38333333,0
,42.46666667,0
,42.46666667,1
,25.1,1
,25.1,0
,54.6,0
,54.6,1
,26.26666667,0
,26.26666667,1
,29.58333333,1
,29.58333333,0
,67.9,1
,67.9,0
,31.81666667,1
,31.81666667,0
,31.81666667,1
,31.81666667,0
,44.75,1
,44.75,0
,38.68333333,0
,38.68333333,1
,50.93333333,0
,50.93333333,1
,42.36666667,0
,42.36666667,1
,35.76666667,1
,35.76666667,0
,29.6,0
,29.6,1
,32.15,1
,32.15,0
,33.45,0
,33.45,1
7.12,31.26666667,0
28.32,31.26666667,1
17.28,26.35,1
3.12,26.35,0
24.68,41.18333333,0
32.2,41.18333333,1
29.2,43.73333333,1
13.64,43.73333333,0
1.8599999999999999,21.51666667,0
22.4,21.51666667,1
13.32,29.43333333,1
5.04,29.43333333,0
23.8,32.3,1
16.78,32.3,0
18.64,50.65,0
56.519999999999996,50.65,1
18.78,28.16666667,1
4.76,28.16666667,0
5.2,28.6,0
20.78,28.6,1
40.08,45.58333333,0
21.52,45.58333333,1
21.72,35.8,1
16.02,35.8,0
12.379999999999999,38.71666667,0
16.22,38.71666667,1
40.66,38.61666667,1
3.62,38.61666667,0
23.0,37.63333333,1
6.24,37.63333333,0
15.92,33.76666667,0
37.980000000000004,33.76666667,1
8.48,37.55,0
18.04,37.55,1
8.7,34.51666667,0
20.66,34.51666667,1
3.62,31.7,0
13.280000000000001,31.7,1
34.980000000000004,39.85,0
15.940000000000001,39.85,1
15.04,33.61666667,1
4.76,33.61666667,0
29.52,32.63333333,1
12.280000000000001,32.63333333,0
1.1399999999999997,33.16666667,0
27.16,33.16666667,1
18.54,29.36666667,1
14.96,29.36666667,0
25.1,30.51666667,1
4.36,30.51666667,0
26.740000000000002,50.08333333,1
28.02,50.08333333,0
16.8,39.13333333,0
24.64,39.13333333,1
20.7,48.06666667,0
30.16,48.06666667,1
15.700000000000001,39.78333333,0
14.120000000000001,39.78333333,1
29.78,33.7,1
11.780000000000001,33.7,0
29.16,43.96666667,1
16.6,43.96666667,0
15.48,36.06666667,0
24.58,36.06666667,1
19.62,27.53333333,1
4.94,27.53333333,0
20.5,40.75,0
27.240000000000002,40.75,1
19.52,31.4,1
12.940000000000001,31.4,0
3.74,25.61666667,0
20.560000000000002,25.61666667,1
28.18,30.13333333,1
7.22,30.13333333,0
30.259999999999998,49.65,0
43.42,49.65,1
33.76,33.6,1
14.440000000000001,33.6,0
22.68,48.31666667,0
35.5,48.31666667,1
7.9399999999999995,22.96666667,0
19.12,22.96666667,1
3.1399999999999997,28.36666667,0
23.7,28.36666667,1
8.600000000000001,28.15,0
14.9,28.15,1
13.5,38.03333333,0
35.68,38.03333333,1
47.7,46.61666667,1
29.62,46.61666667,0
10.18,35.73333333,0
26.84,35.73333333,1
13.700000000000001,41.61666667,1
20.14,41.61666667,0
15.0,25.0,1
8.219999999999999,25.0,0
16.36,36.35,0
35.42,36.35,1
32.18,40.7,0
39.66,40.7,1
15.86,26.38333333,1
6.0600000000000005,26.38333333,0
17.92,46.63333333,0
26.700000000000003,46.63333333,1
24.66,37.41666667,1
18.82,37.41666667,0
16.46,40.48333333,1
10.56,40.48333333,0
26.82,51.31666667,0
23.58,51.31666667,1
9.08,44.26666667,0
27.52,44.26666667,1
15.18,32.73333333,1
5.72,32.73333333,0
15.42,24.75,1
11.04,24.75,0
8.86,31.03333333,0
34.14,31.03333333,1
33.44,41.5,1
8.32,41.5,0
3.0200000000000005,32.98333333,0
18.4,32.98333333,1
12.32,37.16666667,0
19.28,37.16666667,1
,35.31666667,0
,35.31666667,1
,33.28333333,0
,33.28333333,1
,49.41666667,0
,49.41666667,1
,21.01666667,1
,21.01666667,0
,32.1,1
,32.1,0
,47.06666667,0
,47.06666667,1
,29.35,1
,29.35,0
,32.96666667,1
,32.96666667,0
,32.7,1
,32.7,0
,25.25,0
,25.25,1
,36.98333333,1
,36.98333333,0
,48.23333333,0
,48.23333333,1
,44.43333333,0
,44.43333333,1
,33.66666667,1
,33.66666667,0
,34.35,0
,34.35,1
,27.63333333,1
,27.63333333,0
,45.1,1
,45.1,0
,29.88333333,1
,29.88333333,0
,39.26666667,0
,39.26666667,1
,59.85,0
,59.85,1
,35.26666667,0
,35.26666667,1
,51.13333333,0
,51.13333333,1
,39.96666667,1
,39.96666667,0
,32.46666667,1
,32.46666667,0
,33.5,1
,33.5,0
,34.15,1
,34.15,0
,41.68333333,0
,41.68333333,1
,42.8,0
,42.8,1
,26.55,1
,26.55,0
0.3999999999999999,27.0,0
27.16,27.0,1
24.4,46.63333333,1
24.3,46.63333333,0
7.1000000000000005,32.85,0
15.54,32.85,1
26.12,33.58333333,1
12.620000000000001,33.58333333,0
32.18,50.2,1
27.66,50.2,0
15.14,33.0,0
27.72,33.0,1
23.22,36.2,1
6.82,36.2,0
11.66,33.11666667,0
27.7,33.11666667,1
11.64,39.98333333,1
12.76,39.98333333,0
25.62,45.13333333,1
16.6,45.13333333,0
30.1,53.93333333,1
14.64,53.93333333,0
23.32,36.01666667,1
10.52,36.01666667,0
14.5,35.23333333,0
33.980000000000004,35.23333333,1
17.22,44.2,0
12.8,44.2,1
41.8,62.15,0
40.38,62.15,1
35.2,34.55,0
26.32,34.55,1
17.14,34.7,0
27.9,34.7,1
9.18,43.13333333,1
13.98,43.13333333,0
29.84,37.56666667,1
4.48,37.56666667,0
31.66,36.65,1
13.34,36.65,0
17.880000000000003,48.35,1
28.14,48.35,0
17.32,52.1,1
24.12,52.1,0
30.740000000000002,38.55,1
9.0,38.55,0
4.66,37.9,0
30.5,37.9,1
12.8,54.53333333,0
40.92,54.53333333,1
8.02,37.23333333,0
16.259999999999998,37.23333333,1
5.44,29.31666667,0
14.64,29.31666667,1
13.1,36.73333333,0
32.58,36.73333333,1
1.88,23.11666667,0
22.259999999999998,23.11666667,1
22.08,31.55,1
7.88,31.55,0
4.8,31.3,0
25.32,31.3,1
5.32,34.2,0
18.54,34.2,1
5.04,32.93333333,0
22.02,32.93333333,1
15.84,33.66666667,1
22.6,33.66666667,0
27.6,33.51666667,1
11.52,33.51666667,0
17.98,49.0,0
29.22,49.0,1
-0.7199999999999998,26.1,0
42.28,26.1,1
28.02,51.81666667,0
27.68,51.81666667,1
18.9,33.65,0
28.36,33.65,1
47.72,43.78333333,1
30.96,43.78333333,0
6.88,25.9,1
8.68,25.9,0
9.14,32.7,0
28.3,32.7,1
31.08,33.98333333,1
7.9,33.98333333,0
21.18,40.5,0
38.18,40.5,1
31.44,29.23333333,1
3.5600000000000005,29.23333333,0
6.88,28.63333333,0
10.4,28.63333333,1
13.52,32.46666667,0
19.72,32.46666667,1
27.18,27.66666667,1
11.620000000000001,27.66666667,0
12.56,49.41666667,0
21.96,49.41666667,1
34.74,41.93333333,1
19.4,41.93333333,0
16.8,30.61666667,1
5.28,30.61666667,0
8.719999999999999,31.18333333,0
19.46,31.18333333,1
33.22,27.78333333,1
10.879999999999999,27.78333333,0
38.04,36.76666667,1
15.36,36.76666667,0
15.46,31.55,1
19.92,31.55,0
5.5200000000000005,33.95,0
23.240000000000002,33.95,1
13.16,34.51666667,0
19.86,34.51666667,1
39.04,36.91666667,1
18.08,36.91666667,0
28.72,29.06666667,1
6.24,29.06666667,0
15.940000000000001,31.16666667,1
6.94,31.16666667,0
25.380000000000003,58.08333333,1
25.96,58.08333333,0
5.2,27.9,0
18.560000000000002,27.9,1
-0.5,28.41666667,0
36.8,28.41666667,1
22.560000000000002,37.05,1
10.719999999999999,37.05,0
4.82,27.45,0
11.54,27.45,1
35.66,47.76666667,0
24.58,47.76666667,1
17.96,32.35,0
23.68,32.35,1
10.32,31.83333333,1
3.8,31.83333333,0
13.02,27.68333333,1
3.0600000000000005,27.68333333,0
42.06,35.5,1
18.2,35.5,0
16.94,36.75,0
26.2,36.75,1
35.24,55.88333333,0
16.84,55.88333333,1
18.939999999999998,40.63333333,0
23.08,40.63333333,1
15.48,33.71666667,1
9.100000000000001,33.71666667,0
28.48,40.53333333,1
9.08,40.53333333,0
40.54,40.06666667,1
4.2,40.06666667,0
10.08,30.3,0
26.88,30.3,1
10.3,36.66666667,0
17.58,36.66666667,1
21.1,38.2,1
12.719999999999999,38.2,0
16.46,39.16666667,0
15.74,39.16666667,1
17.64,31.18333333,1
9.24,31.18333333,0
32.980000000000004,59.58333333,1
42.28,59.58333333,0
47.78,32.51666667,1
17.1,32.51666667,0
16.44,29.95,1
8.100000000000001,29.95,0
43.7,35.2,1
25.02,35.2,0
43.9,39.66666667,1
40.12,39.66666667,0
19.82,32.68333333,1
10.06,32.68333333,0
7.68,28.16666667,0
39.34,28.16666667,1
38.64,37.98333333,1
36.16,37.98333333,0
24.240000000000002,39.76666667,0
32.96,39.76666667,1
25.32,27.68333333,1
11.52,27.68333333,0
20.3,36.16666667,1
10.66,36.16666667,0
13.16,33.11666667,0
12.26,33.11666667,1
29.28,22.58333333,1
12.34,22.58333333,0
12.219999999999999,34.13333333,0
20.12,34.13333333,1
5.7,25.58333333,0
30.48,25.58333333,1
17.66,46.6,1
9.9,46.6,0
4.5600000000000005,26.6,0
17.5,26.6,1
42.7,26.63333333,1
3.96,26.63333333,0
19.18,38.73333333,0
30.9,38.73333333,1
32.0,40.56666667,0
30.5,40.56666667,1
5.58,31.18333333,0
36.42,31.18333333,1
23.72,52.26666667,1
14.700000000000001,52.26666667,0
24.9,35.95,1
18.8,35.95,0
31.5,26.9,1
14.18,26.9,0
26.46,41.85,1
10.46,41.85,0
20.94,38.83333333,1
5.2,38.83333333,0
12.32,38.05,0
33.32,38.05,1
21.759999999999998,34.11666667,1
10.52,34.11666667,0
8.9,42.55,1
28.48,42.55,0
22.84,35.63333333,0
11.56,35.63333333,1
,44.91666667,0
,44.91666667,1
,26.3,0
,26.3,1
,33.83333333,0
,33.83333333,1
,24.81666667,0
,24.81666667,1
,35.2,0
,35.2,1
,28.61666667,0
,28.61666667,1
,31.73333333,0
,31.73333333,1
,28.76666667,0
,28.76666667,1
,26.93333333,0
,26.93333333,1
,38.61666667,0
,38.61666667,1
,36.15,1
,36.15,0
,22.3,1
,22.3,0
,24.15,0
,24.15,1
,34.18333333,1
,34.18333333,0
,28.91666667,1
,28.91666667,0
,43.38333333,0
,43.38333333,1
,35.58333333,0
,35.58333333,1
,26.9,0
,26.9,1
,24.65,0
,24.65,1
,25.13333333,1
,25.13333333,0
,34.01666667,1
,34.01666667,0
,30.75,0
,30.75,1
,29.56666667,0
,29.56666667,1
,48.4,0
,48.4,1
,42.2,0
,42.2,1
,36.43333333,0
,36.43333333,1
,24.83333333,1
,24.83333333,0
,35.2,1
,35.2,0
,36.1,0
,36.1,1
,28.03333333,0
,28.03333333,1
2.0,27.11666667,0
31.7,27.11666667,1
21.1,30.46666667,1
3.6399999999999997,30.46666667,0
17.14,37.2,0
25.98,37.2,1
18.86,28.13333333,1
6.36,28.13333333,0
7.26,34.76666667,0
27.14,34.76666667,1
4.96,33.86666667,0
11.9,33.86666667,1
3.88,33.9,0
29.240000000000002,33.9,1
35.92,34.9,1
3.7800000000000002,34.9,0
11.5,31.43333333,0
25.64,31.43333333,1
17.68,27.96666667,1
9.26,27.96666667,0
11.440000000000001,37.98333333,0
38.72,37.98333333,1
11.3,31.11666667,1
8.06,31.11666667,0
3.7800000000000002,27.93333333,0
20.8,27.93333333,1
23.58,32.66666667,1
6.94,32.66666667,0
5.32,23.9,0
28.36,23.9,1
38.56,41.96666667,1
13.18,41.96666667,0
14.66,28.96666667,1
8.82,28.96666667,0
11.719999999999999,37.06666667,0
20.42,37.06666667,1
4.82,28.86666667,0
23.32,28.86666667,1
8.14,32.6,0
34.480000000000004,32.6,1
,31.06666667,1
,31.06666667,0
,29.13333333,0
,29.13333333,1
,34.08333333,1
,34.08333333,0
,23.51666667,0
,23.51666667,1
,30.98333333,0
,30.98333333,1
,40.61666667,0
,40.61666667,1
,39.7,0
,39.7,1
,41.08333333,0
,41.08333333,1
,22.15,1
,22.15,0
,26.6,0
,26.6,1
,25.93333333,1
,25.93333333,0
,24.11666667,0
,24.11666667,1
,32.66666667,0
,32.66666667,1
,40.15,0
,40.15,1
,28.48333333,1
,28.48333333,0
,51.36666667,1
,51.36666667,0
,38.83333333,0
,38.83333333,1
,30.86666667,0
,30.86666667,1
,34.35,0
,34.35,1
,27.68333333,0
,27.68333333,1
,42.06666667,1
,42.06666667,0
,40.38333333,0
,40.38333333,1
,30.73333333,0
,30.73333333,1
,25.55,0
,25.55,1
,30.96666667,1
,30.96666667,0
,46.61666667,1
,46.61666667,0
,22.33333333,1
,22.33333333,0
,24.08333333,1
,24.08333333,0
,24.43333333,0
,24.43333333,1
,39.18333333,1
,39.18333333,0
,39.78333333,1
,39.78333333,0
,39.6,1
,39.6,0
,25.11666667,1
,25.11666667,0
12.940000000000001,26.96666667,0
14.4,26.96666667,1
15.48,39.45,0
17.82,39.45,1
21.28,46.56666667,0
31.259999999999998,46.56666667,1
4.54,22.88333333,0
23.1,22.88333333,1
22.6,33.48333333,0
27.8,33.48333333,1
24.58,41.8,0
40.54,41.8,1
34.92,37.46666667,1
29.28,37.46666667,0
55.3,49.85,0
20.5,49.85,1
13.32,44.51666667,1
13.68,44.51666667,0
5.7,32.08333333,0
33.44,32.08333333,1
21.8,39.9,1
22.48,39.9,0
14.84,30.38333333,1
9.32,30.38333333,0
21.12,41.18333333,1
12.42,41.18333333,0
7.0200000000000005,29.2,0
21.32,29.2,1
35.38,31.26666667,1
6.1000000000000005,31.26666667,0
3.3600000000000003,23.71666667,0
8.48,23.71666667,1
5.5,29.18333333,0
34.22,29.18333333,1
45.76,46.83333333,1
25.560000000000002,46.83333333,0
31.2,32.43333333,1
16.1,32.43333333,0
28.16,48.33333333,1
19.42,48.33333333,0
10.46,44.85,0
16.28,44.85,1
7.84,34.28333333,0
31.58,34.28333333,1
16.38,30.83333333,1
12.42,30.83333333,0
26.04,37.83333333,1
18.54,37.83333333,0
19.48,45.81666667,0
38.24,45.81666667,1
14.08,44.58333333,0
25.32,44.58333333,1
8.700000000000001,41.5,0
20.72,41.5,1
16.18,35.83333333,0
23.6,35.83333333,1
35.04,33.1,1
16.46,33.1,0
6.76,30.46666667,0
19.94,30.46666667,1
4.26,32.28333333,0
35.88,32.28333333,1
5.84,42.36666667,0
33.68,42.36666667,1
26.5,32.85,1
8.64,32.85,0
20.12,33.36666667,1
7.140000000000001,33.36666667,0
5.0600000000000005,46.28333333,0
34.22,46.28333333,1
7.3,27.46666667,0
7.34,27.46666667,1
6.14,29.43333333,0
17.4,29.43333333,1
13.42,35.18333333,0
15.48,35.18333333,1
28.0,39.91666667,1
15.26,39.91666667,0
6.18,34.23333333,0
26.58,34.23333333,1
20.46,31.36666667,1
10.68,31.36666667,0
5.0600000000000005,35.61666667,0
23.34,35.61666667,1
28.259999999999998,48.86666667,0
25.22,48.86666667,1
35.16,49.46666667,0
21.98,49.46666667,1
29.060000000000002,33.21666667,1
6.42,33.21666667,0
22.8,44.6,0
25.5,44.6,1
5.16,25.56666667,0
17.36,25.56666667,1
53.68,23.68333333,1
-1.62,23.68333333,0
7.0,31.2,0
28.060000000000002,31.2,1
19.8,24.83333333,1
18.56,24.83333333,0
9.94,23.58333333,0
15.46,23.58333333,1
17.16,23.81666667,1
4.28,23.81666667,0
34.66,25.16666667,1
13.26,25.16666667,0
16.08,28.86666667,1
8.16,28.86666667,0
24.32,30.36666667,1
8.3,30.36666667,0
18.68,31.86666667,1
16.28,31.86666667,0
26.92,40.38333333,1
28.44,40.38333333,0
22.44,41.78333333,1
15.82,41.78333333,0
24.78,33.95,1
7.08,33.95,0
29.9,37.03333333,1
10.56,37.03333333,0
15.8,37.98333333,0
33.32,37.98333333,1
15.46,25.68333333,0
8.86,25.68333333,1
34.44,30.58333333,1
12.600000000000001,30.58333333,0
4.0600000000000005,33.18333333,0
23.259999999999998,33.18333333,1
30.32,29.7,1
4.62,29.7,0
21.46,30.68333333,1
7.26,30.68333333,0
28.96,39.23333333,0
24.560000000000002,39.23333333,1
5.78,32.16666667,0
22.96,32.16666667,1
30.0,33.86666667,1
11.2,33.86666667,0
16.3,52.65,1
23.84,52.65,0
8.440000000000001,36.38333333,0
14.280000000000001,36.38333333,1
9.719999999999999,32.68333333,0
49.14,32.68333333,1
33.54,34.66666667,0
21.34,34.66666667,1
5.38,29.0,0
24.66,29.0,1
32.62,23.16666667,1
4.800000000000001,23.16666667,0
37.0,40.93333333,1
16.72,40.93333333,0
26.84,45.96666667,0
19.16,45.96666667,1
11.52,34.51666667,0
30.32,34.51666667,1
30.3,35.06666667,1
14.48,35.06666667,0
6.62,26.5,1
8.120000000000001,26.5,0
16.6,47.2,1
31.42,47.2,0
28.32,37.5,1
6.38,37.5,0
5.26,37.5,0
28.38,37.5,1
11.76,33.35,0
26.02,33.35,1
27.16,38.55,1
15.48,38.55,0
28.34,38.85,1
11.04,38.85,0
14.879999999999999,37.01666667,0
20.64,37.01666667,1
20.28,31.51666667,1
5.96,31.51666667,0
18.34,30.16666667,1
9.48,30.16666667,0
16.78,56.6,0
22.98,56.6,1
5.24,35.25,0
29.14,35.25,1
17.54,35.35,1
5.8,35.35,0
21.78,34.46666667,1
10.26,34.46666667,0
27.04,40.38333333,1
17.44,40.38333333,0
22.46,28.23333333,1
2.7199999999999998,28.23333333,0
33.26,74.08333333,1
19.04,74.08333333,0
,41.58333333,0
,41.58333333,1
,39.58333333,1
,39.58333333,0
,33.6,0
,33.6,1
,42.01666667,0
,42.01666667,1
,32.7,1
,32.7,0
,33.9,1
,33.9,0
,46.26666667,0
,46.26666667,1
,31.76666667,1
,31.76666667,0
,34.13333333,1
,34.13333333,0
,37.51666667,1
,37.51666667,0
,37.95,1
,37.95,0
,31.06666667,1
,31.06666667,0
,22.68333333,1
,22.68333333,0
,46.26666667,1
,46.26666667,0
,32.66666667,0
,32.66666667,1
,37.65,0
,37.65,1
,37.15,0
,37.15,1
,40.95,0
,40.95,1
,38.36666667,0
,38.36666667,1
,39.55,0
,39.55,1
,32.65,1
,32.65,0
,33.63333333,1
,33.63333333,0
,42.5,1
,42.5,0
,41.1,1
,41.1,0
,31.41666667,1
,31.41666667,0
,29.78333333,1
,29.78333333,0
,38.51666667,0
,38.51666667,1
,31.43333333,1
,31.43333333,0
,29.58333333,0
,29.58333333,1
,35.55,1
,35.55,0
,27.58333333,1
,27.58333333,0
,31.86666667,1
,31.86666667,0
,25.56666667,1
,25.56666667,0
16.8,32.91666667,1
10.24,32.91666667,0
19.32,36.06666667,0
14.26,36.06666667,1
28.560000000000002,35.75,1
4.66,35.75,0
11.26,35.48333333,0
22.759999999999998,35.48333333,1
18.02,29.46666667,1
5.04,29.46666667,0
5.859999999999999,23.56666667,0
17.8,23.56666667,1
20.4,36.63333333,1
6.84,36.63333333,0
19.060000000000002,42.5,0
21.44,42.5,1
26.04,42.0,1
11.719999999999999,42.0,0
21.58,34.8,0
24.36,34.8,1
25.28,31.86666667,1
16.68,31.86666667,0
20.16,29.41666667,1
14.08,29.41666667,0
-0.8799999999999999,21.16666667,0
32.02,21.16666667,1
21.44,25.01666667,1
2.54,25.01666667,0
8.92,29.55,0
18.92,29.55,1
18.0,26.01666667,1
8.82,26.01666667,0
18.08,27.73333333,0
23.16,27.73333333,1
12.440000000000001,27.71666667,0
32.980000000000004,27.71666667,1
3.66,32.96666667,0
17.92,32.96666667,1
17.54,28.28333333,1
13.32,28.28333333,0
15.8,34.5,0
27.08,34.5,1
25.1,36.9,1
14.940000000000001,36.9,0
20.7,32.96666667,1
12.719999999999999,32.96666667,0
26.34,40.18333333,1
26.060000000000002,40.18333333,0
25.96,30.08333333,1
4.5200000000000005,30.08333333,0
16.28,26.45,1
8.5,26.45,0
,35.83333333,1
,35.83333333,0
,29.08333333,0
,29.08333333,1
,23.11666667,0
,23.11666667,1
,30.33333333,0
,30.33333333,1
,35.65,0
,35.65,1
,32.86666667,0
,32.86666667,1
,26.08333333,1
,26.08333333,0
,23.11666667,0
,23.11666667,1
,34.8,1
,34.8,0
,31.6,0
,31.6,1
,39.13333333,0
,39.13333333,1
,30.46666667,1
,30.46666667,0
,38.71666667,0
,38.71666667,1
,29.35,1
,29.35,0
,45.7,1
,45.7,0
,22.75,0
,22.75,1
,38.06666667,0
,38.06666667,1
,40.53333333,0
,40.53333333,1
,24.06666667,1
,24.06666667,0
,36.65,1
,36.65,0
,58.25,0
,58.25,1
,46.26666667,1
,46.26666667,0
,28.46666667,1
,28.46666667,0
,46.46666667,1
,46.46666667,0
,38.21666667,1
,38.21666667,0
,38.85,0
,38.85,1
,32.26666667,1
,32.26666667,0
,22.83333333,1
,22.83333333,0
,31.88333333,0
,31.88333333,1
,41.93333333,1
,41.93333333,0
,35.9,1
,35.9,0
,25.9,0
,25.9,1
,40.96666667,0
,40.96666667,1
,44.43333333,1
,44.43333333,0
20.32,47.46666667,1
12.72,47.46666667,0
18.04,29.55,1
10.08,29.55,0
13.7,38.5,0
32.32,38.5,1
18.52,34.53333333,1
16.060000000000002,34.53333333,0
39.36,35.06666667,1
6.18,35.06666667,0
8.66,34.55,1
17.52,34.55,0
53.46,24.93333333,1
-0.2799999999999998,24.93333333,0
34.72,34.85,1
14.940000000000001,34.85,0
11.24,44.86666667,0
41.58,44.86666667,1
22.98,28.1,1
10.14,28.1,0
24.82,23.8,1
2.7800000000000002,23.8,0
38.56,35.18333333,1
7.7,35.18333333,0
10.42,30.61666667,0
21.0,30.61666667,1
23.16,39.88333333,0
45.08,39.88333333,1
14.86,24.76666667,1
14.76,24.76666667,0
8.16,30.1,0
19.84,30.1,1
35.5,23.41666667,1
3.12,23.41666667,0
-0.17999999999999972,21.26666667,0
12.16,21.26666667,1
14.82,40.5,0
24.42,40.5,1
28.34,39.08333333,0
31.44,39.08333333,1
3.8,27.71666667,0
27.3,27.71666667,1
17.36,33.46666667,1
5.44,33.46666667,0
5.98,36.6,0
22.1,36.6,1
12.8,32.83333333,1
10.76,32.83333333,0
38.12,36.38333333,1
10.0,36.38333333,0
17.62,36.88333333,1
12.68,36.88333333,0
20.14,30.43333333,0
12.26,30.43333333,1
15.48,36.76666667,0
28.240000000000002,36.76666667,1
10.76,26.75,0
13.780000000000001,26.75,1
22.14,29.28333333,1
9.36,29.28333333,0
11.64,34.56666667,0
39.1,34.56666667,1
21.2,24.16666667,1
5.68,24.16666667,0
23.36,31.2,1
5.58,31.2,0
14.56,38.91666667,1
19.64,38.91666667,0
19.96,31.2,1
7.42,31.2,0
,32.26666667,1
,32.26666667,0
,34.93333333,0
,34.93333333,1
,55.08333333,0
,55.08333333,1
,38.08333333,0
,38.08333333,1
,24.33333333,0
,24.33333333,1
,57.68333333,1
,57.68333333,0
,25.53333333,1
,25.53333333,0
,29.98333333,0
,29.98333333,1
,25.5,0
,25.5,1
,31.5,1
,31.5,0
,33.45,1
,33.45,0
,42.08333333,1
,42.08333333,0
,34.36666667,1
,34.36666667,0
,25.35,0
,25.35,1
,38.78333333,0
,38.78333333,1
,24.9,1
,24.9,0
,30.65,0
,30.65,1
,36.93333333,0
,36.93333333,1
,24.01666667,1
,24.01666667,0
,36.08333333,1
,36.08333333,0
,33.75,0
,33.75,1
,31.11666667,1
,31.11666667,0
,27.9,1
,27.9,0
,30.8,0
,30.8,1
,41.05,1
,41.05,0
,54.53333333,1
,54.53333333,0
,29.41666667,0
,29.41666667,1
,31.63333333,1
,31.63333333,0
,34.66666667,1
,34.66666667,0
,34.55,0
,34.55,1
29.92,30.53333333,1
9.68,30.53333333,0
30.34,43.16666667,1
32.62,43.16666667,0
33.26,37.16666667,1
27.66,37.16666667,0
15.76,31.4,0
41.32,31.4,1
17.740000000000002,27.41666667,1
7.64,27.41666667,0
18.82,36.41666667,0
27.560000000000002,36.41666667,1
20.94,32.08333333,1
14.42,32.08333333,0
18.02,33.56666667,1
12.68,33.56666667,0
24.9,28.9,1
5.14,28.9,0
8.7,28.98333333,0
25.32,28.98333333,1
22.86,29.86666667,1
4.92,29.86666667,0
0.8799999999999999,22.03333333,0
35.5,22.03333333,1
27.0,43.11666667,1
12.98,43.11666667,0
13.26,42.0,0
40.620000000000005,42.0,1
5.42,29.13333333,0
6.18,29.13333333,1
5.84,25.18333333,0
14.24,25.18333333,1
22.62,49.58333333,1
7.74,49.58333333,0
21.32,29.58333333,1
3.2800000000000002,29.58333333,0
14.280000000000001,32.68333333,0
